word,frequency,language
so,8,eng
a,18,eng
long,1,eng
time,1,eng
ago,1,eng
granny,6,eng
gave,2,eng
this,1,eng
little,6,eng
girl,6,eng
cake,1,eng
and,24,eng
it,4,eng
was,16,eng
her,6,eng
birthday,1,eng
she,9,eng
got,3,eng
red,1,eng
hoodie,1,eng
basket,1,eng
with,2,eng
grapes,1,eng
cookies,1,eng
bottle,1,eng
for,3,eng
something,3,eng
to,14,eng
drink,1,eng
walking,2,eng
somewhere,1,eng
that,9,eng
when,3,eng
wolf,14,eng
came,2,eng
by,1,eng
wanted,2,eng
he,19,eng
scare,1,eng
but,1,eng
in,3,eng
the,24,eng
back,1,eng
there,1,eng
guy,1,eng
who,1,eng
really,4,eng
angry,3,eng
eat,1,eng
somehow,1,eng
away,2,eng
because,5,eng
told,1,eng
where,2,eng
going,3,eng
apparently,1,eng
could,1,eng
talk,2,eng
then,8,eng
from,2,eng
man,2,eng
birds,1,eng
found,7,eng
out,8,eng
green,1,eng
bird,1,eng
tried,1,eng
block,1,eng
door,1,eng
him,3,eng
went,4,eng
inside,4,eng
house,1,eng
grabbed,1,eng
bed,1,eng
ate,4,eng
disguised,1,eng
child,1,eng
did,2,eng
not,2,eng
know,1,eng
put,2,eng
flowers,1,eng
vase,1,eng
while,1,eng
mice,1,eng
were,3,eng
looking,1,eng
at,2,eng
see,1,eng
if,1,eng
noticed,1,eng
had,2,eng
ears,1,eng
sharp,1,eng
claws,1,eng
turned,1,eng
caught,1,eng
knocked,1,eng
everything,2,eng
over,1,eng
started,2,eng
chase,1,eng
all,3,eng
animals,2,eng
upset,1,eng
they,5,eng
peck,1,eng
or,5,eng
heard,1,eng
whole,3,eng
lot,2,eng
of,2,eng
noise,1,eng
go,1,eng
check,1,eng
brought,1,eng
his,3,eng
shotgun,1,eng
make,1,eng
sure,1,eng
okay,1,eng
sleeping,1,eng
once,2,eng
snipped,1,eng
body,2,eng
happy,1,eng
some,1,eng
reason,1,eng
them,3,eng
rocks,2,eng
stomach,2,eng
sew,1,eng
up,1,eng
we,1,eng
running,1,eng
wherewell,1,eng
jumped,1,eng
i,1,eng
think,1,eng
mad,1,eng
thirsty,1,eng
now,1,eng
thanked,1,eng
saving,1,eng
knows,1,eng
wolves,1,eng
