word,frequency,language
the,37,eng
girl,11,eng
is,1,eng
showing,1,eng
her,6,eng
new,1,eng
red,1,eng
cape,1,eng
and,14,eng
hood,1,eng
to,7,eng
grandmother,5,eng
three,1,eng
birds,1,eng
left,2,eng
house,4,eng
yeah,1,eng
with,3,eng
a,6,eng
basket,1,eng
walked,3,eng
through,1,eng
forest,2,eng
where,1,eng
she,1,eng
passed,1,eng
lumberjack,1,eng
wolf,12,eng
stopped,1,eng
picked,1,eng
uh,1,eng
flowers,2,eng
further,1,eng
scared,2,eng
at,1,eng
put,1,eng
in,4,eng
vase,1,eng
next,1,eng
plate,1,eng
of,1,eng
cookies,1,eng
while,3,eng
laid,1,eng
hidden,1,eng
bed,3,eng
saw,2,eng
started,1,eng
run,1,eng
away,1,eng
tipped,1,eng
over,1,eng
nightstand,1,eng
was,4,eng
found,1,eng
by,2,eng
hunter,5,eng
who,1,eng
laying,1,eng
looking,1,eng
full,1,eng
cut,1,eng
open,1,eng
rescued,1,eng
brought,1,eng
rocks,3,eng
his,1,eng
dog,1,eng
filled,2,eng
going,1,eng
sew,1,eng
him,1,eng
up,1,eng
family,1,eng
watched,1,eng
said,1,eng
goodbye,1,eng
