word,frequency,language
okay,1,eng
so,1,eng
the,39,eng
grandmother,3,eng
or,1,eng
girl,12,eng
opened,1,eng
window,1,eng
three,1,eng
birds,1,eng
flew,1,eng
and,24,eng
grandma,4,eng
was,14,eng
applauding,1,eng
for,1,eng
dancing,1,eng
said,1,eng
goodbye,1,eng
to,6,eng
left,1,eng
with,5,eng
her,5,eng
basket,3,eng
a,6,eng
bottle,1,eng
some,3,eng
napkins,1,eng
in,2,eng
there,4,eng
hungry,3,eng
wolf,12,eng
that,7,eng
wanted,2,eng
eat,2,eng
up,1,eng
lumberjack,3,eng
save,1,eng
had,2,eng
no,1,eng
idea,1,eng
bunnies,1,eng
squirrels,1,eng
were,2,eng
watching,1,eng
got,2,eng
away,3,eng
arrived,1,eng
before,1,eng
bird,2,eng
scared,2,eng
very,1,eng
happy,2,eng
started,2,eng
fly,1,eng
ate,2,eng
really,1,eng
thought,1,eng
she,1,eng
fixing,1,eng
flower,1,eng
pot,1,eng
poured,1,eng
glasses,1,eng
of,1,eng
wine,1,eng
cookies,1,eng
mouse,1,eng
afraid,1,eng
going,1,eng
noticed,1,eng
jumped,1,eng
at,2,eng
everything,2,eng
fell,1,eng
run,1,eng
on,1,eng
ground,1,eng
then,5,eng
came,2,eng
saw,2,eng
he,2,eng
asleep,1,eng
it,1,eng
all,1,eng
they,4,eng
cut,1,eng
belly,4,eng
daughter,1,eng
out,1,eng
filled,2,eng
rocks,2,eng
laughed,1,eng
as,1,eng
his,1,eng
lived,1,eng
happily,1,eng
ever,1,eng
after,1,eng
