word,frequency,language
the,36,eng
little,9,eng
girl,10,eng
just,1,eng
got,1,eng
a,6,eng
jacket,1,eng
from,1,eng
her,9,eng
grandma,1,eng
that,1,eng
was,2,eng
red,1,eng
and,14,eng
she,2,eng
is,1,eng
happy,1,eng
dancing,1,eng
around,2,eng
house,3,eng
waved,2,eng
goodbye,2,eng
to,4,eng
mom,1,eng
with,4,eng
basket,1,eng
filled,2,eng
goods,1,eng
went,3,eng
on,2,eng
way,1,eng
wolf,7,eng
started,5,eng
following,1,eng
as,2,eng
deeper,1,eng
into,2,eng
forest,1,eng
going,1,eng
attacked,1,eng
grandmother,7,eng
vase,1,eng
flowers,2,eng
poured,1,eng
out,2,eng
some,1,eng
water,1,eng
laid,1,eng
cookies,1,eng
table,1,eng
getting,2,eng
curious,1,eng
because,2,eng
did,1,eng
not,1,eng
look,1,eng
like,1,eng
jumped,1,eng
of,1,eng
bed,1,eng
knocking,1,eng
over,1,eng
nightstand,1,eng
he,2,eng
wanted,1,eng
eat,1,eng
once,1,eng
had,1,eng
eaten,1,eng
hunter,5,eng
his,1,eng
dog,1,eng
came,1,eng
in,2,eng
saved,1,eng
dogs,1,eng
all,1,eng
filling,1,eng
stomach,1,eng
rocks,1,eng
having,1,eng
hard,1,eng
time,1,eng
so,1,eng
heavy,1,eng
were,1,eng
laughing,1,eng
bushes,1,eng
they,1,eng
watched,1,eng
him,1,eng
who,1,eng
left,1,eng
back,1,eng
woods,1,eng
