word,frequency,language
trayendo,1,spa
atacó,6,spa
amarillos,1,spa
día,2,spa
he,1,spa
niña,8,spa
y,39,spa
tenía,3,spa
abrigo,4,spa
muy,11,spa
ella,4,spa
vestido,1,spa
azul,1,spa
con,5,spa
flores,3,spa
rosado,1,spa
zapatos,1,spa
color,1,spa
mismo,1,spa
su,9,spa
fue,5,spa
casa,4,spa
al,1,spa
bosque,1,spa
traer,1,spa
unas,1,spa
pasteles,3,spa
a,16,spa
porque,1,spa
enferma,1,spa
cuando,2,spa
era,2,spa
caminando,1,spa
bolsa,1,spa
animal,10,spa
le,23,spa
o,1,spa
trató,2,spa
atacar,1,spa
no,4,spa
sabía,1,spa
hombre,3,spa
vio,1,spa
traí,2,spa
palo,1,spa
pegó,1,spa
salvó,1,spa
la,24,spa
quedó,1,spa
agarrar,2,spa
abuelo,1,spa
atoca,1,spa
entró,1,spa
poní,5,spa
en,2,spa
vaso,1,spa
los,3,spa
galletas,1,spa
plato,1,spa
cama,1,spa
ropa,1,spa
vi,3,spa
dijo,1,spa
cuales,1,spa
orejas,1,spa
tienes,1,spa
tan,1,spa
grandes,2,spa
sus,2,spa
ojos,1,spa
amarillo,1,spa
comer,1,spa
comió,1,spa
pistola,1,spa
vení,1,spa
corto,1,spa
estómigo,2,spa
quitó,1,spa
del,2,spa
estomigó,1,spa
roja,1,spa
rocas,3,spa
adentro,2,spa
mirar,1,spa
como,1,spa
es,1,spa
personas,1,spa
junto,1,spa
otra,2,spa
vez,2,spa
eran,1,spa
secos,1,spa
él,2,spa
quería,1,spa
agua,2,spa
río,1,spa
tomar,1,spa
cayo,1,spa
nadie,1,spa
regresó,1,spa
siempre,1,spa
más,2,spa
and,1,eng
