word,frequency,language
comida,2,spa
niña,13,spa
bailando,1,spa
para,2,spa
su,3,spa
abuelita,9,spa
se,14,spa
fue,7,spa
en,7,spa
bosque,2,spa
ir,1,spa
a,8,spa
casa,4,spa
un,4,spa
wolfe,10,spa
que,1,spa
queria,1,spa
comer,2,spa
de,7,spa
comía,2,spa
cuando,4,spa
cama,1,spa
pone,3,spa
estabo,2,spa
hablar,1,spa
con,3,spa
actiando,1,spa
muy,1,spa
diferente,1,spa
normal,1,spa
exacta,1,spa
momento,1,spa
alguien,1,spa
vio,1,spa
comera,1,spa
y,6,spa
arma,1,spa
adulta,3,spa
cazara,1,spa
corta,1,spa
rocas,1,spa
corpse,1,spa
botar,1,spa
agua,1,spa
hice,1,spa
sus,1,spa
casas,1,spa
