word,frequency,language
the,37,eng
girl,10,eng
was,2,eng
at,1,eng
her,4,eng
house,4,eng
and,10,eng
she,1,eng
dancing,1,eng
goes,2,eng
to,10,eng
with,2,eng
treats,1,eng
werewolf,8,eng
tries,4,eng
eat,3,eng
grandma,7,eng
up,5,eng
as,3,eng
dresses,1,eng
in,4,eng
bed,2,eng
while,2,eng
sets,1,eng
some,2,eng
flowers,1,eng
walked,1,eng
dressed,1,eng
talk,1,eng
jumps,1,eng
out,3,eng
of,2,eng
knocking,1,eng
over,1,eng
nightstand,1,eng
hunter,6,eng
walks,1,eng
into,1,eng
sees,1,eng
his,1,eng
belly,1,eng
cuts,1,eng
stomach,2,eng
brought,1,eng
rocks,1,eng
put,1,eng
sewed,1,eng
it,1,eng
closed,1,eng
ran,1,eng
around,1,eng
others,1,eng
laughed,1,eng
waved,1,eng
goodbye,1,eng
