word,frequency,language
niña,11,spa
casa,2,spa
y,17,spa
abuela,5,spa
están,5,spa
su,8,spa
mamá,1,spa
es,8,spa
en,2,spa
bosque,1,spa
a,1,spa
trying,1,spa
flores,1,spa
un,2,spa
comer,1,spa
perro,3,spa
nina,1,spa
rocas,1,spa
is,6,eng
walking,4,eng
out,1,eng
of,2,eng
waving,3,eng
goodbye,3,eng
a,1,eng
wolf,10,eng
trying,1,eng
to,5,eng
attack,2,eng
her,3,eng
eat,1,eng
putting,1,eng
glass,1,eng
staring,1,eng
at,1,eng
asking,1,eng
the,6,eng
questions,1,eng
kind,1,eng
hiding,1,eng
running,1,eng
away,2,eng
jumping,1,eng
up,2,eng
hunter,5,eng
came,1,eng
into,1,eng
house,1,eng
hunt,1,eng
cut,1,eng
stomach,2,eng
open,1,eng
freed,1,eng
are,1,eng
filling,1,eng
with,1,eng
I,1,eng
guess,1,eng
struggling,1,eng
walk,1,eng
laughing,1,eng
