word,frequency,language
Caperucita,10,spa
Roja,1,spa
era,7,spa
una,3,spa
niña,1,spa
que,15,spa
le,5,spa
gustaban,1,spa
los,3,spa
animales,1,spa
y,13,spa
usar,1,spa
capa,1,spa
roja,1,spa
a,10,spa
su,17,spa
abuelita,13,spa
gustaba,1,spa
cocinarle,1,spa
pasteles,1,spa
vez,1,spa
mamá,1,spa
la,10,spa
mandó,1,spa
con,1,spa
pan,2,spa
uva,1,spa
vino,2,spa
para,3,spa
se,13,spa
lo,3,spa
llevara,1,spa
en,5,spa
el,18,spa
camino,1,spa
encontró,1,spa
un,4,spa
cazador,5,spa
lobo,13,spa
quería,3,spa
comer,2,spa
pero,4,spa
ella,2,spa
no,5,spa
dio,1,spa
cuenta,2,spa
estaba,2,spa
detrás,1,spa
de,9,spa
distrajo,1,spa
recogiendo,1,spa
flores,2,spa
llegó,2,spa
casa,3,spa
únicos,1,spa
dieron,1,spa
fueron,1,spa
pajaritos,1,spa
atacó,1,spa
también,1,spa
sirvió,1,spa
llevó,1,spa
las,1,spa
había,2,spa
recogido,1,spa
sino,1,spa
esperaba,1,spa
fue,1,spa
ver,2,spa
cama,2,spa
podía,1,spa
nada,1,spa
sorprendió,1,spa
cuando,1,spa
vio,2,spa
lugar,1,spa
saltó,1,spa
salir,1,spa
corriendo,1,spa
pronto,1,spa
entró,1,spa
perro,2,spa
ya,2,spa
comido,1,spa
comida,1,spa
o,1,spa
sorpresa,1,spa
solamente,1,spa
disfraz,1,spa
porque,1,spa
asombró,1,spa
ah,1,spa
trajo,1,spa
piedras,1,spa
empezara,1,spa
coser,1,spa
al,1,spa
tan,1,spa
gordo,1,spa
cayó,1,spa
dentro,1,spa
del,2,spa
pozo,1,spa
todos,1,spa
rieron,1,spa
regresó,1,spa
acompañada,1,spa
despidió,1,spa
