podía,AUX,0,0,0,1,1,0,0,0,0
casi,ADV,0,0,0,0,1,0,0,0,0
trató,VERB,0,0,0,0,1,1,0,0,2
pues,SCONJ,0,0,0,0,2,0,0,0,0
gracias,NOUN,0,0,0,0,1,0,0,0,0
nieta,NOUN,0,0,0,0,1,0,0,0,0
acompañó,VERB,0,0,0,0,1,0,0,0,0
vuelta,NOUN,0,0,0,0,1,0,0,0,1
dijeron,VERB,0,0,0,0,1,1,0,0,0
vivieron,VERB,0,0,0,0,1,0,0,0,0
felices,NOUN,0,0,0,0,1,0,0,0,0
colorín,NOUN,0,0,0,0,1,0,0,0,0
colorado,ADJ,0,0,0,0,1,0,0,0,0
este,DET,0,0,0,0,1,0,0,0,0
cuento,NOUN,0,0,0,1,1,0,0,0,0
acabado,VERB,0,0,0,0,1,0,0,0,0
visitó,VERB,0,0,2,0,0,0,0,0,1
caminando,VERB,0,0,1,0,0,1,1,1,0
fuera,ADV,0,0,1,0,0,0,0,0,0
siguió,VERB,0,0,1,0,0,0,0,0,0
trajo,VERB,0,0,2,0,0,0,0,0,0
sabía,VERB,0,0,1,0,0,0,0,0,0
espantó,VERB,0,0,1,0,0,0,0,0,0
hombre,NOUN,0,0,3,0,0,6,0,0,0
puerta,NOUN,0,0,1,0,0,0,0,0,0
tratar,VERB,0,0,1,0,0,0,0,0,0
ayudarla,VERB,0,0,1,0,0,0,0,0,0
sacó,VERB,0,0,1,1,0,1,0,0,0
llenó,VERB,0,0,1,0,0,0,0,0,0
ellos,PRON,0,0,1,0,0,0,0,0,1
rieron,VERB,0,0,1,0,0,0,0,0,0
despidió,VERB,0,0,1,0,0,0,1,0,0
regresó,VERB,0,0,1,0,0,0,0,0,0
campo,NOUN,0,0,1,0,0,0,0,0,0
cuidada,VERB,0,0,1,0,0,0,0,0,0
señor,NOUN,0,0,1,0,0,0,1,0,0
i,PRON,0,2,0,0,0,0,0,0,0
realized,VERB,0,3,0,0,0,0,0,0,0
this,PRON,0,3,0,0,0,0,0,0,0
is,AUX,0,4,0,0,0,0,0,0,10
celebrating,VERB,0,2,0,0,0,0,0,0,0
little,ADJ,1,7,0,0,0,1,0,5,0
girl,NOUN,0,7,0,0,0,0,7,0,0
visit,VERB,2,1,0,0,0,0,0,1,0
grandmother,NOUN,12,1,0,0,0,4,3,0,0
things,NOUN,0,1,0,0,0,0,0,0,0
give,VERB,0,1,0,0,0,0,0,0,0
grandma,PROPN,0,2,0,0,0,0,0,0,0
just,ADV,0,2,0,0,0,0,0,0,0
through,ADV,0,1,0,0,0,0,0,0,0
through,ADP,0,1,0,0,0,1,0,0,0
without,SCONJ,0,1,0,0,0,0,0,0,0
realizing,VERB,0,1,0,0,0,0,0,0,0
that,DET,1,2,0,0,0,0,0,0,1
around,ADV,0,1,0,0,0,2,0,0,0
around,ADP,0,1,0,0,0,0,0,0,0
before,ADV,0,1,0,0,0,0,0,0,0
goodies,NOUN,0,1,0,0,0,0,0,0,0
cookies,NOUN,0,2,0,0,0,1,0,0,0
not,PART,0,1,0,0,0,0,1,0,0
surprised,ADJ,0,1,0,0,0,0,0,0,0
see,VERB,0,1,0,0,0,0,1,0,1
those,DET,0,1,0,0,0,0,0,0,0
you,PRON,0,2,0,0,0,0,0,0,0
have,VERB,0,2,0,0,0,0,0,0,0
yeah,ADV,0,1,0,0,0,0,0,0,0
mouth,NOUN,0,1,0,0,0,0,0,0,0
too,ADV,0,2,0,0,0,0,0,1,1
both,CCONJ,0,1,0,0,0,0,0,0,0
until,SCONJ,0,1,0,0,0,0,0,0,0
helped,VERB,1,1,0,0,0,0,0,0,0
them,PRON,0,2,0,0,0,1,0,1,0
both,ADV,0,1,0,0,0,0,0,0,0
happy,ADJ,0,2,0,0,0,0,0,0,4
together,ADV,0,1,0,0,0,0,0,0,0
again,ADV,1,3,0,0,0,0,0,0,0
something,PRON,1,1,0,0,0,0,0,0,0
realize,VERB,0,1,0,0,0,0,0,0,0
find,VERB,0,1,0,0,0,0,0,0,0
stones,NOUN,0,1,0,0,0,0,1,1,0
closed,VERB,0,1,0,0,0,0,0,0,0
needle,NOUN,0,1,0,0,0,0,0,0,0
felt,VERB,1,1,0,0,0,0,0,0,0
weird,ADJ,0,1,0,0,0,0,0,0,0
thirsty,ADJ,1,1,0,0,0,0,0,0,0
found,VERB,1,1,0,0,0,0,0,1,0
fountain,NOUN,0,3,0,0,0,0,0,0,0
drink,VERB,0,1,0,0,0,0,0,0,0
falls,VERB,0,1,0,0,0,0,0,0,0
onto,ADP,0,1,0,0,0,0,0,0,0
never,ADV,1,1,0,0,0,0,0,0,0
seen,VERB,0,1,0,0,0,0,0,0,0
este,PRON,0,0,0,1,0,0,0,0,0
día,NOUN,0,0,0,1,0,0,0,0,0
botella,NOUN,0,0,0,1,0,0,0,0,0
hambriento,ADJ,0,0,0,1,0,0,0,0,0
matar,VERB,0,0,0,1,0,0,1,0,1
llegando,VERB,0,0,0,1,0,0,0,0,0
recogió,VERB,0,0,0,1,0,0,0,0,0
quiso,VERB,0,0,0,2,0,0,0,0,0
finalmente,ADV,0,0,0,1,0,0,0,0,0
recogido,VERB,0,0,0,1,0,0,0,0,0
florero,NOUN,0,0,0,1,0,0,0,0,0
vino,NOUN,0,0,0,2,0,0,0,0,0
pensaba,VERB,0,0,0,1,0,0,0,0,0
solo,ADV,0,0,0,1,0,0,0,0,0
escaparse,VERB,0,0,0,1,0,0,0,0,0
alguien,PRON,0,0,0,1,0,0,0,0,0
cortar,VERB,0,0,0,1,0,0,0,0,0
leñador,VERB,0,0,0,1,0,0,0,0,0
did,VERB,0,0,0,1,0,0,0,0,0
freeze,VERB,0,0,0,1,0,0,0,0,0
quisieron,VERB,0,0,0,1,0,0,0,0,0
meterse,PRON,0,0,0,1,0,0,0,0,0
meterlas,VERB,0,0,0,1,0,0,0,0,0
hilo,NOUN,0,0,0,1,0,0,0,0,0
aguja,NOUN,0,0,0,1,0,0,0,0,0
sí,ADV,0,0,0,1,0,0,0,0,0
veo,VERB,0,0,0,1,0,0,0,0,0
gente,NOUN,0,0,0,1,0,0,0,0,0
riendo,VERB,0,0,0,2,0,0,0,0,0
estaban,AUX,0,0,0,1,0,1,1,1,0
buscando,VERB,0,0,0,1,0,0,0,0,0
quedó,VERB,0,0,0,1,0,0,0,0,0
lived,VERB,1,0,0,0,0,0,0,0,0
also,ADV,1,0,0,0,0,0,0,0,0
liked,VERB,1,0,0,0,0,0,0,0,0
gave,VERB,1,0,0,0,0,0,0,0,0
red,ADJ,1,0,0,0,0,1,0,6,0
hood,NOUN,1,0,0,0,0,1,0,4,0
name,NOUN,1,0,0,0,0,0,0,0,0
go,VERB,1,0,0,0,0,1,0,0,0
sick,ADJ,1,0,0,0,0,0,0,0,0
took,VERB,1,0,0,0,0,0,0,0,0
drink,NOUN,1,0,0,0,0,1,0,0,0
along,ADP,1,0,0,0,0,0,0,0,0
way,NOUN,1,0,0,0,0,0,0,0,0
passed,VERB,2,0,0,0,0,0,0,0,0
mean,NOUN,1,0,0,0,0,0,0,0,0
being,AUX,1,0,0,0,0,0,0,0,0
chased,VERB,1,0,0,0,0,0,0,0,0
by,ADP,1,0,0,0,0,2,0,0,0
angry,ADJ,1,0,0,0,0,0,0,0,0
woodsman,NOUN,3,0,0,0,0,0,0,0,0
like,VERB,1,0,0,0,0,0,0,0,0
busy,ADJ,1,0,0,0,0,0,0,0,0
on,ADV,1,0,0,0,0,0,0,0,0
clothes,NOUN,1,0,0,0,0,0,0,0,0
hidded,VERB,1,0,0,0,0,0,0,0,0
notice,VERB,1,0,0,0,0,0,1,0,0
about,ADP,1,0,0,0,0,0,0,0,0
closer,ADJ,1,0,0,0,0,0,0,0,0
pointing,VERB,1,0,0,0,0,0,0,0,0
these,DET,1,0,0,0,0,0,0,0,0
differences,NOUN,1,0,0,0,0,0,0,0,0
pyjamas,NOUN,1,0,0,0,0,0,0,0,0
hearing,VERB,1,0,0,0,0,0,0,0,0
screams,NOUN,1,0,0,0,0,0,0,0,0
appeared,VERB,1,0,0,0,0,0,0,0,0
where,ADV,2,0,0,0,0,0,0,0,0
out,ADV,2,0,0,0,0,1,0,1,0
scissors,NOUN,1,0,0,0,0,0,0,0,0
filled,VERB,1,0,0,0,0,0,0,0,0
which,DET,1,0,0,0,0,0,0,0,0
sew,VERB,1,0,0,0,0,0,0,1,0
woke,NOUN,1,0,0,0,0,0,0,1,0
ran,VERB,1,0,0,0,0,0,0,0,0
towards,ADP,1,0,0,0,0,0,0,0,0
watched,VERB,1,0,0,0,0,0,0,0,0
weight,NOUN,1,0,0,0,0,0,0,0,0
drown,VERB,1,0,0,0,0,0,0,0,0
woods,NOUN,1,0,0,0,0,0,0,0,0
promised,VERB,1,0,0,0,0,0,0,0,0
ever,ADV,1,0,0,0,0,0,0,0,0
talk,VERB,1,0,0,0,0,0,0,0,1
wolves,NOUN,1,0,0,0,0,0,0,0,0
end,NOUN,1,0,0,0,0,0,0,0,0
excited,VERB,0,0,0,0,0,2,0,0,0
prancing,VERB,0,0,0,0,0,2,0,0,0
maybe,ADV,0,0,0,0,0,1,0,0,0
even,ADV,0,0,0,0,0,1,0,0,0
dancing,VERB,0,0,0,0,0,1,0,0,0
clapped,VERB,0,0,0,0,0,1,0,0,0
home,NOUN,0,0,0,0,0,2,0,0,0
mother,NOUN,0,0,0,0,0,1,0,0,0
handwithtreats,NOUN,0,0,0,0,0,1,0,0,0
bottle,NOUN,0,0,0,0,0,1,0,0,0
soft,ADJ,0,0,0,0,0,1,0,0,0
startled,VERB,0,0,0,0,0,1,0,0,0
were,VERB,0,0,0,0,0,1,0,0,0
plenty,NOUN,0,0,0,0,0,1,0,0,0
animals,NOUN,0,0,0,0,0,1,0,0,0
gotten,VERB,0,0,0,0,0,1,0,0,0
ahead,ADV,0,0,0,0,0,1,0,0,0
riding,NOUN,0,0,0,0,0,1,0,4,0
hergrandmother,PROPN,0,0,0,0,0,1,0,0,0
picked,VERB,0,0,0,0,0,1,0,0,0
planned,VERB,0,0,0,0,0,1,0,0,0
glass,NOUN,0,0,0,0,0,1,0,0,0
set,VERB,0,0,0,0,0,1,0,0,0
surprised,VERB,0,0,0,0,0,2,0,0,0
laying,VERB,0,0,0,0,0,1,0,1,0
scared,ADJ,0,0,0,0,0,1,0,0,0
eaten,VERB,0,0,0,0,0,1,0,0,0
throat,NOUN,0,0,0,0,0,1,0,0,0
brought,VERB,0,0,0,0,0,1,1,0,0
or,CCONJ,0,0,0,0,0,1,0,0,0
hisrifle,ADJ,0,0,0,0,0,1,0,0,0
help,VERB,0,0,0,0,0,1,0,1,0
save,VERB,0,0,0,0,0,1,0,0,0
this,DET,0,0,0,0,0,1,0,0,0
taken,VERB,0,0,0,0,0,1,0,0,0
grabbed,VERB,0,0,0,0,0,1,0,0,0
so,SCONJ,0,0,0,0,0,1,0,0,0
could,AUX,0,0,0,0,0,1,0,0,0
sink,VERB,0,0,0,0,0,1,0,0,0
laughed,VERB,0,0,0,0,0,1,0,0,0
Litle,PROPN,0,0,0,0,0,1,0,0,0
leaving,VERB,0,0,0,0,0,1,0,1,0
ir,VERB,0,0,0,0,0,0,1,0,0
sigo,NOUN,0,0,0,0,0,0,1,0,0
llevársela,VERB,0,0,0,0,0,0,1,0,0
caminó,VERB,0,0,0,0,0,0,2,0,0
mucho,DET,0,0,0,0,0,0,1,0,0
tiempo,NOUN,0,0,0,0,0,0,1,0,0
atrás,ADV,0,0,0,0,0,0,1,0,0
listo,ADJ,0,0,0,0,0,0,1,0,0
esperando,VERB,0,0,0,0,0,0,1,0,0
apropiado,VERB,0,0,0,0,0,0,1,0,0
metió,VERB,0,0,0,0,0,0,1,0,0
asustada,ADJ,0,0,0,0,0,0,1,0,1
preguntó,VERB,0,0,0,0,0,0,1,0,0
grandotas,ADJ,0,0,0,0,0,0,1,0,0
respondió,VERB,0,0,0,0,0,0,2,0,0
oírte,VERB,0,0,0,0,0,0,1,0,0
mucho,ADV,0,0,0,0,0,0,1,0,0
abrirle,VERB,0,0,0,0,0,0,1,0,0
panzón,NOUN,0,0,0,0,0,0,1,1,0
contentos,ADJ,0,0,0,0,0,0,1,0,0
enseñó,VERB,0,0,0,0,0,0,0,1,0
rojo,ADJ,0,0,0,0,0,0,0,1,0
recoger,VERB,0,0,0,0,0,0,0,1,0
llevarle,VERB,0,0,0,0,0,0,0,1,0
despidiendo,VERB,0,0,0,0,0,0,0,1,2
personas,NOUN,0,0,0,0,0,0,0,1,0
perseguía,VERB,0,0,0,0,0,0,0,1,0
miró,VERB,0,0,0,0,0,0,0,2,0
seguir,VERB,0,0,0,0,0,0,0,1,0
dónde,ADV,0,0,0,0,0,0,0,1,0
intentó,VERB,0,0,0,0,0,0,0,1,0
intentando,VERB,0,0,0,0,0,0,0,1,0
disfrazó,VERB,0,0,0,0,0,0,0,2,0
como,ADP,0,0,0,0,0,0,0,1,1
trayendo,VERB,0,0,0,0,0,0,0,1,0
preparando,VERB,0,0,0,0,0,0,0,1,0
tapando,VERB,0,0,0,0,0,0,0,1,0
cara,NOUN,0,0,0,0,0,0,0,1,1
reconociera,VERB,0,0,0,0,0,0,0,1,0
comenzó,VERB,0,0,0,0,0,0,0,2,0
hablar,VERB,0,0,0,0,0,1,0,1,0
correr,VERB,0,0,0,0,0,1,0,1,1
saltó,VERB,0,0,0,0,0,0,0,1,0
echado,VERB,0,0,0,0,0,0,0,1,0
vino,VERB,0,0,0,0,0,0,0,1,0
coser,VERB,0,0,0,0,0,0,0,1,0
pesaba,VERB,0,0,0,0,0,0,0,1,0
mucho,PRON,0,0,0,0,0,0,0,1,0
espiando,VERB,0,0,0,0,0,0,0,1,0
riéndose,VERB,0,0,0,0,0,0,0,1,1
desde,ADP,0,0,0,0,0,0,0,1,0
esquina,NOUN,0,0,0,0,0,0,0,1,0
iban,VERB,0,0,0,0,0,0,0,1,0
les,PRON,0,0,0,0,0,0,0,1,0
roja,NOUN,0,0,0,0,0,0,0,0,1
wanna,VERB,0,0,0,0,0,0,0,0,5
stay,NOUN,0,0,0,0,0,0,0,0,1
waiting,VERB,0,0,0,0,0,0,0,0,1
prepare,VERB,0,0,0,0,0,0,0,0,1
pretend,VERB,0,0,0,0,0,0,0,0,2
as,ADP,0,0,0,0,0,0,0,0,1
blanket,NOUN,0,0,0,0,0,0,0,0,1
try,VERB,0,0,0,0,0,0,0,0,1
second,ADJ,0,0,0,0,0,0,0,0,1
kill,VERB,0,0,0,0,0,0,0,0,1
stay,VERB,0,0,0,0,0,0,0,0,1
bring,VERB,0,0,0,0,0,0,0,0,1
sleeping,VERB,0,0,0,0,0,0,0,0,2
think,VERB,0,0,0,0,0,0,0,0,1
caperucita,PROPN,0,0,0,0,0,0,0,0,1
roja,PROPN,0,0,0,0,0,0,0,0,1
grandmas,NOUN,0,0,0,0,0,0,0,0,1
all,ADV,0,0,0,0,0,0,0,1,1
left,ADJ,0,0,0,0,0,0,0,0,1
danced,VERB,0,0,0,0,0,0,1,0,0
door,NOUN,0,0,0,0,0,0,1,0,0
placed,VERB,0,0,0,0,0,0,1,0,0
touched,VERB,0,0,0,0,0,0,1,0,0
everybody,PRON,0,0,0,0,0,0,1,0,0
laugh,VERB,0,0,0,0,0,0,1,0,0
llevó,VERB,0,0,0,0,0,1,0,0,1
cosas,NOUN,0,0,0,0,0,1,0,0,0
Rojo,PROPN,0,0,0,0,0,2,0,0,0
sus,DET,0,0,0,0,0,1,0,0,0
base,NOUN,0,0,0,0,0,1,0,0,0
okay,ADJ,0,0,0,0,0,1,0,0,0
probably,ADV,0,0,0,0,0,1,0,0,0
frozen,VERB,0,0,0,0,0,1,0,0,0
going,VERB,0,0,0,0,0,1,0,1,0
fastforward,NOUN,0,0,0,0,0,1,0,0,0
like,ADP,0,0,0,0,0,1,0,0,0
slides,NOUN,0,0,0,0,0,1,0,0,0
we,PRON,0,0,0,0,0,1,0,0,0
habló,AUX,0,0,0,0,0,1,0,0,0
excuse,VERB,0,0,0,0,0,1,0,0,0
me,PRON,0,0,0,0,0,1,0,0,0
escondió,VERB,0,0,0,0,0,1,0,0,0
debajo,ADV,0,0,0,0,0,1,0,0,0
cobijas,NOUN,0,0,0,0,0,1,0,0,0
pretendiendo,VERB,0,0,0,0,0,1,0,0,0
ser,AUX,0,0,0,0,0,1,0,0,0
catar,VERB,0,0,0,0,0,1,0,0,0
ayudar,VERB,0,0,0,0,0,1,0,0,0
Zoom,NOUN,0,0,0,0,0,1,0,0,0
sorry,NOUN,0,0,0,0,0,1,0,0,0
las,PRON,0,0,0,0,0,2,0,0,0
dear,ADV,0,0,0,0,0,1,0,0,0
seems,VERB,0,0,0,0,0,1,0,0,0
harsh,ADJ,0,0,0,0,0,1,0,0,0
my,ADJ,0,0,0,0,0,1,0,0,0
gosh,NOUN,0,0,0,0,0,1,0,0,0
estuvieron,VERB,0,0,0,0,0,1,0,0,0
dejaron,VERB,0,0,0,0,0,1,0,0,0
feroz,ADJ,0,0,0,0,0,0,0,0,7
vistió,VERB,0,0,0,0,0,0,0,0,1
engañarla,VERB,0,0,0,0,0,0,0,0,1
hablando,VERB,0,0,0,0,0,0,0,0,1
pronto,ADV,0,0,0,0,0,0,0,0,2
queriéndose,VERB,0,0,0,0,0,0,0,0,1
echó,VERB,0,0,0,0,0,0,0,0,1
tragado,VERB,0,0,0,0,0,0,0,0,1
aquí,ADV,0,0,0,0,0,0,0,0,1
están,AUX,0,0,0,0,0,0,0,0,1
celebrando,VERB,0,0,0,0,0,0,0,0,1
están,VERB,0,0,0,0,0,0,0,0,1
salvo,ADV,0,0,0,0,0,0,0,0,1
privado,ADJ,0,0,0,0,0,0,0,0,1
tanta,DET,0,0,0,0,0,0,0,0,1
quiere,VERB,0,0,0,0,0,0,0,0,1
dar,VERB,0,0,0,0,0,0,0,0,1
rocas,NOUN,0,0,0,0,0,0,0,0,1
junto,ADJ,0,0,0,0,0,0,0,0,1
carcajadas,NOUN,0,0,0,0,0,0,0,0,1
disfrutando,VERB,0,0,0,0,0,0,0,0,1
contento,ADJ,0,0,0,0,0,0,0,0,1
regreso,NOUN,0,0,0,0,0,0,0,0,1
show,VERB,0,0,0,0,0,0,0,1,0
new,ADJ,0,0,0,0,0,0,0,1,0
cape,NOUN,0,0,0,0,0,0,0,1,0
lady,NOUN,0,0,0,0,0,0,0,1,0
following,VERB,0,0,0,0,0,0,0,1,0
followed,VERB,0,0,0,0,0,0,0,1,0
sorry,ADJ,0,0,0,0,0,0,0,1,0
start,VERB,0,0,0,0,0,0,0,1,0
talking,VERB,0,0,0,0,0,0,0,1,0
gadnmother,NOUN,0,0,0,0,0,0,0,1,0
hiding,VERB,0,0,0,0,0,0,0,1,0
underneath,ADP,0,0,0,0,0,0,0,1,0
sheets,NOUN,0,0,0,0,0,0,0,1,0
jump,VERB,0,0,0,0,0,0,0,1,0
opened,VERB,0,0,0,0,0,0,0,1,0
helping,VERB,0,0,0,0,0,0,0,1,0
as,ADV,0,0,0,0,0,0,0,1,0
screaming,VERB,0,0,0,0,0,0,0,1,0
heavy,ADJ,0,0,0,0,0,0,0,1,0
bushes,NOUN,0,0,0,0,0,0,0,1,0
