pájaros,NOUN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
igual,ADJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
muy,ADV,0,0,0,0,4,0,2,3,1,0,3,1,10,2,2,0,0,2,0,0
bailar,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sobre,ADP,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,0,2
cocinaba,VERB,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
preparaba,VERB,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
postres,NOUN,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
mañana,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madre,NOUN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
otorgó,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llevaba,VERB,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
uvas,NOUN,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
entrar,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
topó,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aparentó,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intentar,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asustarla,VERB,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
algo,PRON,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
obsesionado,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
continuaba,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
antes,ADV,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
plan,NOUN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
durante,ADP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
visita,NOUN,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gran,ADJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
atacarla,VERB,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
abalanzarse,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apareciera,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plantas,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
recogió,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
jarrón,NOUN,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
sorprendida,ADJ,0,0,0,0,1,1,0,0,0,2,1,1,1,0,1,0,0,0,0,0
pues,SCONJ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0
notaba,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspecto,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
físico,ADJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llamaba,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mucho,ADV,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
atención,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salta,VERB,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
supuesta,ADJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
resultó,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
espantada,ADJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tirando,VERB,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
mueble,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donde,ADV,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,0,2,0
vela,NOUN,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
acompañado,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escucharon,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruido,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
investigar,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
entran,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ven,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hay,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
desorden,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
satisfecho,ADJ,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
llena,ADJ,0,0,0,0,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0
están,AUX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
felices,ADJ,0,0,0,0,2,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0
los,PRON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apoyó,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
utilizó,VERB,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tijeras,NOUN,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
apoyar,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ocurrió,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llenar,VERB,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
coserlo,VERB,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
aparentemente,ADV,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
conocía,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interior,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
busca,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
porque,CCONJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sediento,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resbaló,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estaban,AUX,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
carcajeando,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
final,NOUN,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contenta,ADJ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
compañía,NOUN,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
llevar,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
salió,VERB,0,0,0,0,0,2,0,4,1,1,2,1,1,0,1,1,0,0,0,0
llévate,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esta,DET,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cesta,NOUN,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
llévala,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tu,DET,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
repente,ADV,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
seguido,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
este,PRON,0,0,0,0,0,2,0,15,0,0,0,1,1,0,0,2,0,4,0,0
leñador,NOUN,0,0,0,0,0,2,0,1,0,1,5,3,0,0,0,0,0,5,1,1
dónde,ADV,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dirigía,VERB,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
recogía,VERB,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
hacerse,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasar,VERB,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0
ideando,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brillante,ADJ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
percató,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0
colocó,VERB,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
todo,DET,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
veía,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ataca,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
descansando,VERB,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
enorme,ADJ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
decide,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ayudar,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rescatar,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cortándole,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estas,PRON,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pudieron,AUX,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
escapar,VERB,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
tuvieron,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llenarle,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sintiera,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pesada,ADJ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tropezó,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estuvieron,AUX,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
visitó,VERB,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
regreso,NOUN,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Capezu,PROPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ido,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ese,DET,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
mucho,DET,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
calor,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pesar,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
parada,ADJ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
platicando,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
siguiente,ADJ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
iba,VERB,0,0,0,0,0,0,4,1,3,1,1,2,1,1,0,2,1,0,0,0
regresar,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
venía,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
persiguiendo,VERB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
desvió,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
señora,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
haciendo,VERB,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
entrado,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
abalanzó,VERB,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0
llegado,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
poner,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pensó,VERB,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
acostada,VERB,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
para,SCONJ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
preguntarle,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qué,PRON,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
acostada,ADJ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
una,PRON,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tarde,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
respondió,VERB,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
voz,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
volvió,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
preguntar,VERB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
quitó,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sábana,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
buró,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lado,NOUN,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
pasando,VERB,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
escuchó,VERB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
alboroto,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
barriga,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
roncaba,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aprovechar,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rajó,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tijera,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sorpresivamente,ADV,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vida,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
costurarlo,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
levantó,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ni,CCONJ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
estómago,NOUN,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,2,1,1
pesado,ADJ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
agradeció,VERB,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
gracias,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ellos,PRON,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aún,ADV,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
seguía,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
viva,ADJ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cabaña,NOUN,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
medio,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pequeña,ADJ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
vestía,VERB,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
caperuza,NOUN,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1
bailaba,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
son,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aplausos,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mientras,ADV,0,0,0,0,0,0,0,1,1,1,0,0,3,2,0,0,0,1,1,0
estuvo,AUX,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
listo,ADJ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
recorrer,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
botella,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
despedía,VERB,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
este,ADV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
despreocupada,ADJ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hambriento,ADJ,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
persiguió,VERB,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
aprovechó,VERB,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
leñador,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
meterse,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
escondidas,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dejó,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
todas,DET,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
cosas,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0
acomodó,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
quien,PRON,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0
vestido,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
escondió,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
debajo,ADV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sábanas,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
curiosa,ADJ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
empezó,VERB,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
era,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hocico,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
verse,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cuestionado,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
saltar,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
lejos,ADV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ruidos,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
cara,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
satisfacción,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hubiera,AUX,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rescatadas,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ayuda,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
llenó,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ayudó,VERB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cercano,ADJ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
atrapado,ADJ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
salvo,ADV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rumbo,NOUN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nuevamente,ADV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rubia,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
amigo,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
amiga,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
hacía,VERB,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
fruta,NOUN,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
intentaba,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mismo,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tiempo,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
apareció,VERB,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
hacha,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
animalitos,NOUN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
veían,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
plantitas,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
llevarlas,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
abre,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
puerta,NOUN,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
encuentra,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
intentó,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
aterrada,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dado,VERB,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
macetero,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
habían,AUX,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
preocupados,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sorprende,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
extraña,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
garras,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
asustándola,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mucho,PRON,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
gritó,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
horror,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
habérsela,AUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mascota,NOUN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
rifle,NOUN,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
tirado,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
bueno,INTJ,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
bien,ADV,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0
dormido,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mitad,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sacando,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
muerto,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
luego,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hasta,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
empezaron,VERB,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
cortado,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tiene,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aguja,NOUN,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
hilera,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
como,CCONJ,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
cuando,CCONJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
terminan,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
terminaron,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
corserlo,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
despertado,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tres,NUM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cuatro,NUM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
reían,VERB,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
cómo,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
quedado,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
haber,AUX,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
