purest,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
intentions,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
going,VERB,0,1,4,2,0,0,3,2,1,1,0,1
devour,VERB,0,1,0,0,0,0,0,0,0,0,0,0
just,ADV,0,1,2,1,0,4,1,0,0,0,0,2
like,SCONJ,0,2,1,0,0,0,3,3,0,1,0,0
devoured,VERB,0,1,0,0,0,0,0,0,0,0,0,0
impatient,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
share,VERB,0,1,0,0,0,2,0,0,0,0,0,0
delicious,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
want,VERB,0,1,0,0,0,0,0,0,0,0,0,0
let,VERB,0,1,0,1,0,0,0,0,0,0,0,0
sleep,VERB,0,1,0,0,0,0,0,0,0,0,0,0
any,ADV,0,1,0,0,0,0,0,0,0,0,0,0
long,ADV,0,2,0,0,0,0,0,0,0,0,0,0
i,PRON,0,3,1,2,0,0,8,0,1,0,0,0
mean,VERB,0,1,0,0,0,0,0,0,0,0,0,0
ten,NUM,0,1,0,0,0,0,0,0,0,0,0,0
minutes,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
enought,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
anybody,PRON,0,1,1,0,0,0,1,0,0,0,0,0
right,ADJ,0,1,0,0,0,0,1,0,0,0,0,0
snuck,VERB,0,1,0,0,0,0,0,0,0,0,0,0
close,ADV,0,1,0,0,0,0,0,0,0,0,0,0
sort,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
wondering,VERB,0,1,1,0,0,0,0,0,0,0,0,0
suddenly,ADV,0,1,0,0,0,0,1,0,0,0,0,0
developed,VERB,0,1,0,0,0,0,0,0,0,0,0,0
much,ADJ,0,2,0,0,0,0,0,0,0,0,0,0
ear,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
hair,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
sudden,ADV,0,1,1,0,0,0,0,0,0,0,0,0
startled,VERB,0,1,0,0,0,0,0,0,0,0,0,0
leapt,VERB,0,2,0,0,0,0,0,0,0,0,0,0
wearing,VERB,0,1,0,0,0,0,0,0,0,1,0,0
nightgown,NOUN,0,1,0,0,0,0,0,0,0,0,0,1
dashed,VERB,0,2,0,0,0,0,0,0,0,0,0,0
aside,ADP,0,1,0,0,0,0,0,0,0,0,0,0
nightstand,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
superhero,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
allow,VERB,0,1,0,0,0,0,0,0,0,0,0,0
escape,VERB,0,1,0,0,0,0,0,0,0,0,0,0
rushed,VERB,0,1,0,0,0,0,0,0,0,1,0,0
might,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
two,NUM,0,1,0,0,0,0,0,0,0,0,0,0
legs,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
heard,VERB,0,1,0,1,0,0,0,0,0,0,0,0
summoned,VERB,0,1,0,0,0,0,0,0,0,0,0,0
wildlife,NOUN,0,3,0,0,0,0,0,0,0,0,0,0
evidenced,VERB,0,1,0,0,0,0,0,0,0,0,0,0
lying,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
night,NOUN,0,1,0,1,0,0,0,0,0,0,0,0
stand,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
even,ADV,0,2,1,0,0,0,1,0,0,1,0,0
hunting,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
sensible,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
enought,ADV,0,1,0,0,0,0,0,0,0,0,0,0
hide,VERB,0,1,0,0,0,0,0,0,1,0,0,0
door,NOUN,0,1,0,0,0,1,0,1,0,0,0,0
saw,VERB,0,1,1,1,0,0,2,1,1,1,0,0
gorged,VERB,0,1,0,0,0,0,0,0,0,0,0,0
lying,VERB,0,1,0,0,0,0,0,0,0,0,0,0
sated,VERB,0,2,0,0,0,0,0,0,0,0,0,0
snoring,VERB,0,1,0,0,0,0,0,0,0,0,0,0
hazard,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
merrily,ADV,0,1,0,0,0,0,0,0,0,0,0,0
belly,NOUN,0,2,2,2,0,0,1,2,1,6,0,3
ticks,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
though,SCONJ,0,1,1,0,0,0,1,0,0,0,0,0
live,VERB,0,1,0,1,0,0,0,0,0,0,0,0
back,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
hippopatomasuses,PROPN,0,1,0,0,0,0,0,0,0,0,0,0
think,VERB,0,1,0,0,0,0,0,0,0,0,0,0
happen,VERB,0,1,0,0,0,0,0,0,0,0,0,0
ready,ADJ,0,1,0,0,0,0,0,1,0,0,0,1
defense,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
neighbors,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
against,ADP,0,1,0,0,0,0,0,0,0,0,0,0
treacherous,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
knew,VERB,0,1,0,0,0,0,0,1,0,0,0,0
dwelled,VERB,0,1,0,0,0,0,0,0,0,0,0,0
environs,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
end,NOUN,0,1,0,0,0,0,1,1,0,0,0,0
my,PRON,0,1,2,1,0,0,0,2,0,0,0,0
goodness,NOUN,0,2,0,0,0,0,0,0,0,0,0,0
movie,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
Alien,PROPN,0,1,0,0,0,0,0,0,0,0,0,0
wow,INTJ,0,1,0,0,0,0,0,0,1,0,0,0
got,VERB,0,1,0,1,0,0,2,0,0,4,0,0
conceptualize,VERB,0,1,0,0,0,0,0,0,0,0,0,0
second,ADJ,0,1,0,0,0,0,0,0,0,2,0,0
okay,INTJ,0,1,0,1,0,0,1,0,0,0,0,0
despite,ADP,0,1,0,0,0,0,0,0,0,0,0,0
his,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
weaponry,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
hunting,VERB,0,1,0,0,0,0,0,0,0,0,0,0
huntsman,NOUN,0,4,0,0,0,0,0,0,0,0,0,0
make,VERB,0,2,0,2,0,0,0,0,0,3,0,0
use,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
knitting,VERB,0,1,0,0,0,0,0,0,0,0,0,0
sheers,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
dainty,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
you,PRON,0,1,0,4,0,0,1,3,0,0,0,1
for,SCONJ,0,1,1,0,0,0,2,0,0,1,0,0
cutting,VERB,0,1,0,1,0,2,0,0,0,0,0,0
thread,NOUN,0,2,0,0,0,0,0,0,0,1,0,0
no,ADV,0,1,0,0,0,0,0,0,0,0,0,1
sewing,VERB,0,1,0,0,0,0,0,0,0,0,0,1
shears,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
knitting,NOUN,0,2,0,0,0,0,0,0,0,0,0,0
convenient,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
perfom,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
quick,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
surgery,NOUN,0,2,0,0,0,0,0,0,0,0,0,0
rescue,VERB,0,1,0,0,0,0,0,1,0,0,0,0
herself,PRON,0,1,0,0,0,0,0,0,0,1,0,0
both,DET,0,1,0,0,0,0,0,0,1,0,0,0
magically,ADV,0,1,0,0,0,0,0,1,0,0,0,0
cleaned,VERB,0,1,0,0,0,0,0,0,0,0,0,0
entrails,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
such,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
blissfully,ADV,0,1,0,0,0,0,0,0,0,0,0,0
snoozing,VERB,0,1,0,0,0,0,0,0,0,0,0,0
goes,VERB,0,1,0,0,0,0,0,1,0,0,0,0
whatever,PRON,0,1,0,0,0,0,0,0,0,0,0,0
enough,ADV,0,1,0,0,0,0,0,0,0,0,0,0
sedative,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
should,AUX,0,1,0,0,0,0,0,0,0,0,0,0
have,AUX,0,1,0,0,0,0,2,0,0,0,0,0
patented,VERB,0,1,0,0,0,0,0,0,0,0,0,0
drug,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
company,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
happily,ADV,0,1,0,2,0,0,1,0,0,0,0,0
ever,ADV,0,1,0,2,0,0,1,0,0,0,0,0
after,ADV,0,1,0,2,0,0,0,0,0,0,0,0
oh,INTJ,0,1,0,1,0,1,1,1,0,0,0,0
my,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
over,ADV,0,1,0,2,0,2,0,0,0,0,1,0
order,NOUN,0,1,0,0,0,0,0,1,0,0,0,0
sudden,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
lack,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
filling,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
feel,VERB,0,2,0,0,0,0,0,0,0,2,0,0
rather,ADV,0,1,0,0,0,0,0,0,0,0,0,0
sorry,ADJ,0,1,0,0,0,0,1,0,0,0,0,0
landscaping,NOUN,0,3,0,0,0,0,0,0,0,0,0,0
stones,NOUN,0,4,0,0,0,0,2,2,0,0,0,0
found,VERB,0,2,0,0,0,0,0,1,0,1,0,0
garden,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
Not,PART,0,1,0,0,0,0,0,0,0,0,0,0
mention,VERB,0,1,0,0,0,0,0,0,0,0,0,0
neighbor,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
eyesore,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
wanted,VERB,0,1,0,1,0,0,0,3,0,1,0,0
get,VERB,0,1,0,1,0,0,0,0,0,1,0,1
rid,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
put,VERB,0,1,1,1,0,6,1,2,0,0,0,2
inside,ADP,0,1,0,0,0,0,0,0,0,0,0,1
helped,VERB,0,1,0,0,0,0,1,0,0,0,0,0
frankly,ADV,0,1,0,0,0,0,0,0,0,0,0,0
only,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
one,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
liked,VERB,0,1,0,0,0,0,1,0,0,0,0,0
persuaded,VERB,0,1,0,0,0,0,0,0,0,0,0,0
chasing,VERB,0,1,1,0,0,0,0,0,2,0,0,1
around,ADP,0,1,0,0,0,1,0,0,0,0,0,1
yard,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
tow,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
hours,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
last,VERB,0,1,0,0,0,0,0,0,0,0,0,0
in,SCONJ,0,1,0,0,0,0,0,0,0,1,0,0
keeping,VERB,0,1,0,0,0,0,0,0,0,0,0,0
needle,NOUN,0,1,0,0,0,0,0,0,0,1,0,0
darn,VERB,0,1,0,0,0,0,0,0,0,0,0,0
assumption,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
fur,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
never,ADV,0,1,1,0,0,0,1,0,0,0,0,0
see,VERB,0,1,1,2,0,0,1,1,1,0,0,0
seam,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
humans,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
pleased,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
themselves,PRON,0,1,0,0,0,0,0,0,0,0,0,0
about,ADP,0,2,0,0,0,2,0,1,1,0,0,0
woke,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
felling,VERB,0,1,0,0,0,0,0,0,0,0,0,0
bloated,VERB,0,1,1,0,0,0,0,0,0,0,0,0
chortled,VERB,0,1,0,0,0,0,0,0,0,0,0,0
mightily,ADV,0,1,0,0,0,0,0,0,0,0,0,0
hid,VERB,0,1,0,0,0,0,0,0,1,0,1,0
shrubbery,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
watching,VERB,0,1,0,0,0,0,0,0,1,1,0,0
stagger,VERB,0,1,0,0,0,0,0,0,0,0,0,0
along,ADV,0,1,0,0,0,0,3,0,0,0,0,0
perplexed,VERB,0,1,0,0,0,0,0,0,0,0,0,0
seem,VERB,0,1,0,0,0,0,0,0,0,0,0,0
inclined,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
do,VERB,0,1,0,0,0,0,0,1,0,0,0,0
anything,PRON,0,1,0,0,0,0,1,0,0,0,0,0
unsure,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
tender,NOUN,0,2,0,0,0,0,0,0,0,0,0,0
lady,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
sitting,VERB,0,1,0,0,0,0,0,0,1,0,0,0
unsettlingly,ADV,0,1,0,0,0,0,0,0,0,0,0,0
lumbered,VERB,0,1,0,0,0,0,0,0,0,0,0,0
gastrointestinally,ADV,0,1,0,0,0,0,0,0,0,0,0,0
unhappy,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
hopes,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
getting,VERB,0,1,0,0,0,0,0,2,0,0,0,0
soem,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
water,NOUN,0,1,0,0,0,0,0,0,1,0,0,0
wash,VERB,0,1,0,0,0,0,0,0,0,0,0,0
down,ADP,0,1,0,0,0,0,0,0,0,0,0,0
antacids,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
wandered,VERB,0,1,0,0,0,0,0,0,0,1,0,0
away,ADV,0,2,0,0,0,2,0,0,0,1,0,0
slowly,ADV,0,2,0,0,0,0,0,0,0,0,0,0
digest,VERB,0,1,0,0,0,0,0,0,0,0,0,0
appaling,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
landscape,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
Riding,NOUN,0,1,1,0,0,1,2,1,0,0,0,0
siad,VERB,0,1,0,0,0,0,0,0,0,0,0,0
ice,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
cream,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
I,PRON,0,1,0,0,0,0,0,1,0,0,0,0
suppose,VERB,0,1,0,0,0,0,0,0,0,0,0,0
home,ADV,0,1,0,1,0,0,0,1,0,0,0,1
larger,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
stable,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
dogs,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
all,ADV,0,1,0,0,0,0,0,0,0,1,0,0
party,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
rescuing,VERB,0,1,0,0,0,0,0,0,0,0,0,0
particularly,ADV,0,1,0,0,0,0,0,0,0,0,0,0
that,ADV,0,1,0,0,0,0,1,0,0,0,0,0
far,ADV,0,1,0,0,0,0,0,0,0,0,0,0
uncomfortable,ADJ,0,1,0,0,0,0,0,0,0,0,0,0
old,ADJ,0,1,0,0,0,2,1,0,0,0,0,0
fasioned,VERB,0,1,0,0,0,0,0,0,0,0,0,0
shoes,NOUN,0,1,0,0,0,0,0,0,0,0,0,0
bid,VERB,0,1,0,0,0,0,0,0,0,0,0,0
inside,ADV,0,1,0,2,0,0,0,0,0,0,0,0
excited,ADJ,0,0,1,0,0,1,0,1,0,0,0,0
somewhere,ADV,0,0,1,0,0,0,0,0,0,0,0,0
outside,ADP,0,0,1,0,0,0,0,0,0,0,0,0
chirping,VERB,0,0,1,0,0,0,0,0,1,0,0,0
everybody,PRON,0,0,1,0,0,0,1,2,0,0,0,0
dancing,VERB,0,0,1,0,0,0,0,0,0,0,0,0
food,NOUN,0,0,3,0,0,2,0,0,0,0,0,0
mom,NOUN,0,0,2,0,0,0,0,1,0,0,0,1
spend,VERB,0,0,1,0,0,0,0,0,0,0,0,0
afternoon,NOUN,0,0,1,0,0,0,0,0,0,0,0,0
together,ADV,0,0,1,0,0,2,0,0,0,0,0,0
spending,VERB,0,0,1,0,0,0,0,0,0,0,0,0
bye,NOUN,0,0,2,0,0,0,0,0,0,0,0,0
scary,ADJ,0,0,1,0,0,0,0,0,1,0,0,0
following,VERB,0,0,1,0,0,0,0,2,0,0,0,0
secretly,ADV,0,0,1,0,0,0,1,0,0,0,0,0
stopped,VERB,0,0,1,0,0,2,0,0,0,0,0,1
pick,VERB,0,0,1,0,0,2,0,0,0,0,0,0
headed,VERB,0,0,1,0,0,0,0,0,0,0,0,0
sneak,VERB,0,0,1,0,0,0,0,1,0,0,0,0
fought,VERB,0,0,1,0,0,0,0,0,0,0,0,0
climbed,VERB,0,0,1,0,0,0,0,0,0,0,0,0
pretended,VERB,0,0,1,0,0,0,0,0,0,0,0,0
approached,VERB,0,0,1,0,0,0,0,0,1,0,2,0
sickly,ADJ,0,0,1,0,0,0,0,0,0,0,0,0
different,ADJ,0,0,1,0,0,0,0,0,0,0,0,0
today,NOUN,0,0,1,0,0,0,1,0,0,0,0,0
wondered,VERB,0,0,1,0,0,2,0,0,0,0,0,0
sudden,NOUN,0,0,1,0,0,0,0,0,0,0,0,0
jumped,VERB,0,0,1,1,0,2,1,1,1,1,1,1
said,VERB,0,0,2,3,0,2,1,0,0,0,0,3
your,PRON,0,0,1,0,0,0,0,1,0,0,0,0
began,VERB,0,0,1,0,0,0,0,0,0,1,0,0
ate,VERB,0,0,1,1,0,2,3,0,0,0,0,1
He,PRON,0,0,1,0,0,0,0,0,0,0,0,0
swallowed,VERB,0,0,1,0,0,0,0,0,0,0,0,0
whole,ADV,0,0,1,0,0,0,0,0,0,0,0,0
laid,VERB,0,0,1,0,0,0,0,0,0,0,1,0
couch,NOUN,0,0,1,0,0,0,0,0,0,0,0,0
fat,NOUN,0,0,1,0,0,0,0,0,0,0,0,0
rubbed,VERB,0,0,1,0,0,0,0,0,0,0,0,0
sat,VERB,0,0,1,0,0,0,0,0,0,0,0,0
pecked,VERB,0,0,1,0,0,0,0,0,0,0,0,0
gun,NOUN,0,0,1,0,0,0,0,0,1,0,0,0
running,VERB,0,0,1,0,0,0,0,0,0,0,0,0
dead,ADJ,0,0,1,0,0,0,4,0,0,0,0,0
bodies,NOUN,0,0,1,0,0,0,0,0,0,0,0,0
popped,VERB,0,0,1,1,0,2,0,0,0,0,0,0
tickled,VERB,0,0,1,0,0,0,0,0,0,0,0,0
anymore,ADV,0,0,1,0,0,0,0,0,0,0,0,0
took,VERB,0,0,1,0,0,0,1,0,0,0,0,1
cook,VERB,0,0,1,0,0,0,0,0,0,0,0,0
maybe,ADV,0,0,1,0,0,0,4,0,0,0,0,0
sew,VERB,0,0,1,0,0,0,0,0,0,1,0,0
save,VERB,0,0,1,0,0,0,0,0,0,0,0,0
life,NOUN,0,0,2,0,0,0,0,0,0,0,0,0
tried,VERB,0,0,1,0,0,2,0,1,0,0,0,0
off,ADV,0,0,2,2,0,0,0,0,0,1,0,0
laughed,VERB,0,0,1,0,0,0,0,1,1,1,1,0
actually,ADV,0,0,1,0,0,0,0,0,1,0,0,0
father,NOUN,0,0,1,0,0,0,0,0,0,0,0,0
thanks,NOUN,0,0,1,0,0,0,0,0,0,0,0,0
saving,VERB,0,0,1,0,0,0,0,0,0,0,0,0
girl,NOUN,0,0,0,1,0,0,0,1,12,2,0,0
name,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
called,VERB,0,0,0,2,0,0,0,0,0,0,0,0
red,ADJ,0,0,0,1,0,0,0,0,0,2,0,0
made,VERB,0,0,0,2,0,2,0,0,0,2,2,0
received,VERB,0,0,0,1,0,0,0,0,0,0,0,0
present,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
lunch,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
guess,VERB,0,0,0,1,0,0,0,0,1,0,0,0
tree,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
yelled,VERB,0,0,0,1,0,0,0,0,0,0,0,0
him,PRON,0,0,0,3,0,0,0,1,1,1,3,0
trick,VERB,0,0,0,2,0,0,0,0,0,0,0,0
distracted,VERB,0,0,0,1,0,0,0,0,0,0,0,0
grandma,PROPN,0,0,0,2,0,2,0,5,0,0,1,5
ahead,ADV,0,0,0,1,0,0,1,0,0,1,0,1
dress,VERB,0,0,0,1,0,0,0,0,0,0,0,0
clothing,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
thinking,VERB,0,0,0,1,0,0,2,0,0,0,0,0
cottage,NOUN,0,0,0,2,0,0,3,0,0,2,0,4
arranged,VERB,0,0,0,1,0,0,0,0,0,0,0,1
vase,NOUN,0,0,0,1,0,2,0,0,0,0,2,1
waited,VERB,0,0,0,1,0,0,0,0,0,0,1,0
anticipation,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
move,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
odd,ADJ,0,0,0,1,0,0,0,0,0,0,0,0
eyes,NOUN,0,0,0,1,0,2,0,1,0,1,0,0
sure,ADJ,0,0,0,1,0,0,1,0,0,0,0,0
comes,VERB,0,0,0,1,0,0,0,0,0,0,0,0
next,ADJ,0,0,0,1,0,0,0,0,0,0,0,0
replied,VERB,0,0,0,1,0,0,0,0,0,0,0,0
dear,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
teeth,NOUN,0,0,0,1,0,2,0,0,0,0,0,0
threw,VERB,0,0,0,1,0,0,0,0,0,0,0,0
knocking,VERB,0,0,0,1,0,0,0,0,0,0,1,0
middle,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
chaos,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
passing,VERB,0,0,0,1,0,0,0,0,0,0,0,0
figure,VERB,0,0,0,1,0,0,0,0,0,0,0,0
sleeping,VERB,0,0,0,1,0,0,1,0,0,0,0,0
open,ADP,0,0,0,1,0,0,1,0,1,0,0,1
intact,ADJ,0,0,0,1,0,0,0,0,0,0,0,0
undigested,VERB,0,0,0,1,0,0,0,0,0,0,0,0
saved,VERB,0,0,0,2,0,2,0,0,0,0,1,0
quite,ADV,0,0,0,1,0,0,0,0,2,1,0,0
before,SCONJ,0,0,0,1,0,1,0,0,0,0,0,2
asleep,ADJ,0,0,0,1,0,0,0,0,0,0,0,0
simulate,VERB,0,0,0,1,0,0,0,0,0,0,0,0
being,AUX,0,0,0,1,0,0,1,0,0,2,0,0
sewed,VERB,0,0,0,1,0,2,0,0,0,0,1,0
thisty,ADJ,0,0,0,1,0,0,0,0,0,0,0,0
long,ADJ,0,0,0,1,0,2,0,1,0,0,0,0
wobbled,VERB,0,0,0,1,0,0,0,0,0,0,0,0
bush,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
leaned,VERB,0,0,0,1,0,0,0,0,0,0,0,0
heavy,ADJ,0,0,0,1,0,0,0,0,0,0,0,0
sank,VERB,0,0,0,1,0,0,0,0,0,0,0,0
everyone,PRON,0,0,0,1,0,2,0,0,3,0,0,0
started,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
escort,NOUN,0,0,0,1,0,0,0,0,0,0,0,0
another,DET,0,0,0,1,0,0,0,0,0,0,0,0
ago,ADV,0,0,0,0,0,2,0,1,0,0,0,0
met,VERB,0,0,0,0,0,2,0,0,0,0,0,0
visiting,VERB,0,0,0,0,0,2,0,0,0,0,1,0
planning,VERB,0,0,0,0,0,2,0,0,0,0,0,0
having,VERB,0,0,0,0,0,4,0,0,0,0,0,0
fun,NOUN,0,0,0,0,0,2,0,0,0,0,0,0
singing,VERB,0,0,0,0,0,2,0,0,0,0,0,0
Ri,PROPN,0,0,0,0,0,1,0,0,0,0,0,0
village,NOUN,0,0,0,0,0,2,0,0,0,0,0,0
hand,NOUN,0,0,0,0,0,2,0,0,0,1,0,0
forestas,NOUN,0,0,0,0,0,1,0,0,0,0,0,0
right,ADV,0,0,0,0,0,2,0,1,0,0,0,0
also,ADV,0,0,0,0,0,2,2,0,0,0,0,0
RedLittle,PROPN,0,0,0,0,0,1,0,0,0,0,0,0
destination,NOUN,0,0,0,0,0,2,0,0,0,0,0,0
entered,VERB,0,0,0,0,0,7,0,0,0,1,1,0
became,VERB,0,0,0,0,0,2,0,0,0,0,0,0
frightened,ADJ,0,0,0,0,0,2,0,0,0,0,0,0
attack,VERB,0,0,0,0,0,2,0,0,0,0,0,0
succesful,ADJ,0,0,0,0,0,1,0,0,0,0,0,0
until,ADV,0,0,0,0,0,2,0,0,0,0,0,0
laysas,VERB,0,0,0,0,0,1,0,0,0,0,0,0
doorentered,VERB,0,0,0,0,0,1,0,0,0,0,0,0
by,SCONJ,0,0,0,0,0,2,0,0,0,0,0,0
letting,VERB,0,0,0,0,0,2,0,0,0,0,0,0
fool,VERB,0,0,0,0,0,2,0,0,0,0,0,0
know,VERB,0,0,0,0,0,2,3,2,0,0,0,0
happened,VERB,0,0,0,0,0,2,0,0,1,0,0,0
tight,ADV,0,0,0,0,0,2,0,0,0,0,0,0
kinda,ADJ,0,0,0,0,0,1,0,0,0,0,0,0
laughing,VERB,0,0,0,0,0,2,0,0,0,0,0,0
woodsmen,NOUN,0,0,0,0,0,1,0,1,0,0,0,0
year,NOUN,0,0,0,0,0,0,1,0,0,0,0,0
turned,VERB,0,0,0,0,0,0,1,0,0,0,0,0
dont,VERB,0,0,0,0,0,0,1,0,0,0,0,0
past,ADJ,0,0,0,0,0,0,3,0,0,0,0,0
tense,NOUN,0,0,0,0,0,0,2,0,0,0,0,0
hold,VERB,0,0,0,0,0,0,1,0,0,0,0,0
when,CCONJ,0,0,0,0,0,0,1,0,0,0,0,0
bread,NOUN,0,0,0,0,0,0,1,0,0,0,0,0
somebody,PRON,0,0,0,0,0,0,1,0,0,0,0,0
am,AUX,0,0,0,0,0,0,1,0,0,0,0,0
walk,VERB,0,0,0,0,0,0,1,0,0,0,0,0
wherever,ADV,0,0,0,0,0,0,1,0,0,0,0,0
beginning,NOUN,0,0,0,0,0,0,1,0,0,0,0,0
do,AUX,0,0,0,0,0,0,2,1,0,0,0,0
if,SCONJ,0,0,0,0,0,0,2,0,0,0,0,0
are,AUX,0,0,0,0,0,0,1,2,0,0,0,0
actual,ADJ,0,0,0,0,0,0,1,0,0,0,0,0
tale,NOUN,0,0,0,0,0,0,1,0,0,0,0,0
while,ADV,0,0,0,0,0,0,1,0,0,0,0,0
sometimes,ADV,0,0,0,0,0,0,1,0,0,0,0,0
across,ADV,0,0,0,0,0,0,1,0,0,0,0,0
weird,ADJ,0,0,0,0,0,0,1,0,0,0,0,0
villager,NOUN,0,0,0,0,0,0,3,0,0,0,0,0
mean,ADJ,0,0,0,0,0,0,1,0,0,0,0,0
hungry,ADJ,0,0,0,0,0,0,1,0,0,2,0,0
collecting,VERB,0,0,0,0,0,0,1,0,0,0,0,0
known,VERB,0,0,0,0,0,0,1,0,0,0,0,0
wolves,NOUN,0,0,0,0,0,0,1,0,0,0,0,0
hang,VERB,0,0,0,0,0,0,1,0,0,0,0,0
what,ADV,0,0,0,0,0,0,1,0,0,0,0,0
remember,VERB,0,0,0,0,0,0,3,0,0,0,0,0
because,CCONJ,0,0,0,0,0,0,2,1,0,0,0,0
slow,ADJ,0,0,0,0,0,0,2,0,0,0,0,0
horrific,ADJ,0,0,0,0,0,0,1,0,0,0,0,0
possiby,PROPN,0,0,0,0,0,0,1,0,0,0,0,0
showed,VERB,0,0,0,0,0,0,1,0,0,0,0,0
alive,ADJ,0,0,0,0,0,0,1,0,0,2,0,0
reality,NOUN,0,0,0,0,0,0,1,0,0,0,0,0
dressed,VERB,0,0,0,0,0,0,1,0,0,0,0,0
friendly,ADJ,0,0,0,0,0,0,1,0,0,0,0,0
kids,NOUN,0,0,0,0,0,0,1,1,0,0,0,0
really,ADV,0,0,0,0,0,0,3,2,0,0,0,0
yeah,INTJ,0,0,0,0,0,0,1,0,0,0,0,0
ca,AUX,0,0,0,0,0,0,1,0,0,0,0,0
