EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	01:04:37	0	0.1000	0.898176981994676
2	01:09:17	0	0.1000	0.6333398430925231
3	01:14:03	0	0.1000	0.5945381581365132
4	01:18:52	0	0.1000	0.5762736557769601
5	01:23:40	0	0.1000	0.5633596386213969
