word,frequency,language
Caperucita,14,spa
Roja,11,spa
era,9,spa
bailando,2,spa
para,3,spa
su,6,spa
abuela,7,spa
un,1,spa
pan,2,spa
que,3,spa
es,2,spa
enferma,1,spa
pero,4,spa
el,14,spa
lobo,8,spa
hambre,1,spa
y,11,spa
quiero,1,spa
Rojo,2,spa
en,1,spa
abuelo,2,spa
casa,1,spa
primero,1,spa
comió,4,spa
agua,1,spa
mirando,2,spa
tiene,1,spa
la,1,spa
está,1,spa
puso,1,spa
no,2,spa
piedras,1,spa
pienso,1,spa
adiós,1,spa
yeah,1,eng
bringing,2,eng
like,13,eng
wanting,1,eng
to,2,eng
eat,1,eng
there,1,eng
put,1,eng
out,2,eng
looks,1,eng
wearing,1,eng
her,1,eng
clothes,1,eng
hunter,4,eng
saw,1,eng
trying,1,eng
get,1,eng
them,1,eng
back,1,eng
cut,1,eng
open,1,eng
the,2,eng
stomach,1,eng
is,3,eng
putting,1,eng
rocks,1,eng
inside,1,eng
of,1,eng
belly,1,eng
I,1,eng
know,1,eng
gonna,1,eng
sew,1,eng
it,1,eng
leaving,1,eng
saying,1,eng
goodbye,1,eng
