word,frequency,language
en,3,spa
esta,3,spa
página,1,spa
caperucita,14,spa
roja,14,spa
quería,1,spa
ir,2,spa
a,7,spa
la,7,spa
casa,3,spa
de,9,spa
su,14,spa
abuela,13,spa
para,5,spa
darle,1,spa
galletas,3,spa
después,25,spa
llevaba,1,spa
es,4,spa
botella,1,spa
uvas,1,spa
panes,1,spa
y,20,spa
se,11,spa
despidió,1,spa
mamá,1,spa
encontró,1,spa
con,2,spa
un,5,spa
lobo,15,spa
wo,1,spa
niña,1,spa
deliciosa,1,spa
dijo,11,spa
el,19,spa
este,1,spa
cazador,5,spa
le,7,spa
encuentro,1,spa
por,1,spa
atrás,1,spa
ven,1,spa
escapa,1,spa
escapó,1,spa
quedó,1,spa
decirle,1,spa
que,6,spa
tenga,1,spa
cuidado,1,spa
luego,1,spa
llego,3,spa
estaba,2,spa
recogiendo,1,spa
unas,1,spa
flores,2,spa
comió,1,spa
pensó,1,spa
una,2,spa
idea,1,spa
vestirse,1,spa
como,5,spa
creer,1,spa
hola,1,spa
dejo,1,spa
las,3,spa
ahí,1,spa
agua,2,spa
paso,1,spa
mano,1,spa
cara,1,spa
o,4,spa
nomás,1,spa
nada,2,spa
estoy,2,spa
enferma,1,spa
mira,1,spa
esas,1,spa
garras,1,spa
no,1,spa
esos,1,spa
oídos,1,spa
poco,1,spa
resfriado,1,spa
creo,1,spa
salió,3,spa
saltando,1,spa
persiguiendo,1,spa
todo,1,spa
derrumbó,1,spa
cama,1,spa
empezó,1,spa
perseguir,1,spa
vino,1,spa
disparó,1,spa
murió,2,spa
panza,2,spa
sacó,1,spa
tijera,1,spa
aún,1,spa
vivo,1,spa
ellos,1,spa
metieron,1,spa
roca,1,spa
dentro,1,spa
boca,1,spa
siento,1,spa
si,2,spa
rocas,2,spa
estuvieran,1,spa
adentro,1,spa
esa,1,spa
comida,1,spa
estuvo,1,spa
bien,1,spa
rica,1,spa
hasta,1,spa
parece,1,spa
caminó,2,spa
al,1,spa
pozo,1,spa
beber,1,spa
cayó,1,spa
los,1,spa
conejos,1,spa
ardillas,1,spa
despidieron,1,spa
woah,1,eng
okay,1,eng
a,1,eng
