word,frequency,language
once,1,eng
upon,1,eng
a,7,eng
time,1,eng
there,2,eng
was,5,eng
girl,2,eng
named,1,eng
Red,6,eng
Robbing,1,eng
Hood,5,eng
and,21,eng
she,4,eng
at,1,eng
her,8,eng
house,3,eng
showing,1,eng
like,1,eng
red,1,eng
rope,1,eng
then,3,eng
left,1,eng
mom,1,eng
out,1,eng
to,3,eng
the,18,eng
woods,3,eng
with,2,eng
basket,1,eng
of,2,eng
food,1,eng
later,2,eng
on,5,eng
when,3,eng
walking,1,eng
in,5,eng
wolf,5,eng
came,2,eng
saw,1,eng
got,3,eng
ahead,1,eng
went,1,eng
he,3,eng
pounced,2,eng
grandma,4,eng
Riding,4,eng
ate,2,eng
freshened,1,eng
up,2,eng
flowers,1,eng
brought,1,eng
some,1,eng
cookies,1,eng
noticing,1,eng
claws,1,eng
taking,1,eng
nap,1,eng
hunter,3,eng
his,1,eng
dog,2,eng
freed,1,eng
filled,1,eng
tummy,1,eng
rocks,1,eng
get,1,eng
drink,1,eng
water,1,eng
fell,1,eng
well,1,eng
were,1,eng
back,1,eng
said,1,eng
bye,1,eng
