word,frequency,language
junta,1,spa
capirucita,9,spa
roja,10,spa
fue,2,spa
a,8,spa
visitar,2,spa
su,5,spa
abuela,10,spa
se,14,spa
listo,1,spa
para,6,spa
ir,1,spa
y,46,spa
trajió,1,spa
cosas,1,spa
comer,1,spa
ella,2,spa
había,2,spa
un,6,spa
lobo,16,spa
atrás,2,spa
de,8,spa
hombre,5,spa
del,4,spa
esta,1,spa
caminado,1,spa
el,20,spa
quería,1,spa
comérsela,2,spa
entro,1,spa
casa,2,spa
es,2,spa
casi,1,spa
llegaba,1,spa
comió,2,spa
vistió,1,spa
como,2,spa
le,3,spa
plantas,1,spa
lo,2,spa
ponió,2,spa
en,3,spa
vaso,1,spa
galletas,1,spa
agua,2,spa
dice,2,spa
por,4,spa
qué,4,spa
tienes,4,spa
ojos,1,spa
grandes,3,spa
también,1,spa
uñas,1,spa
orejas,1,spa
tan,1,spa
unos,1,spa
dientes,1,spa
bien,1,spa
pontitas,1,spa
levantó,1,spa
asustó,1,spa
trato,2,spa
correr,1,spa
perro,2,spa
entraron,1,spa
vio,1,spa
tenía,5,spa
una,3,spa
pistola,1,spa
estaba,2,spa
acostado,1,spa
panza,6,spa
llena,1,spa
cortó,1,spa
salieron,1,spa
estaban,2,spa
libres,1,spa
tijeras,1,spa
cortarle,1,spa
al,1,spa
trajeron,1,spa
rocas,1,spa
ponieron,1,spa
aguja,1,spa
que,2,spa
ponga,2,spa
juntos,1,spa
metió,1,spa
cara,1,spa
sonrisa,1,spa
señor,2,spa
riendo,1,spa
porque,1,spa
caliente,1,spa
los,1,spa
animales,1,spa
capiturucita,1,spa
despidieron,1,spa
fueron,1,spa
sus,1,spa
casas,1,spa
