word,frequency,language
Caperucita,11,spa
Roja,10,spa
está,2,spa
en,3,spa
la,10,spa
casa,5,spa
con,6,spa
su,9,spa
abuela,6,spa
ella,4,spa
va,1,spa
salir,1,spa
de,5,spa
comida,2,spa
y,14,spa
otras,1,spa
cosas,1,spa
oh,2,spa
salió,1,spa
fue,3,spa
atacada,1,spa
por,3,spa
un,5,spa
lobo,13,spa
hay,1,spa
hombre,4,spa
quiere,1,spa
que,2,spa
iba,1,spa
a,9,spa
atacar,1,spa
el,10,spa
una,1,spa
atacaba,2,spa
abuelita,4,spa
preparaba,1,spa
para,2,spa
pero,2,spa
comía,1,spa
tomó,1,spa
posición,1,spa
no,5,spa
preguntaba,1,spa
al,2,spa
qué,1,spa
se,2,spa
vi,1,spa
como,1,spa
eso,1,spa
sabía,1,spa
perro,3,spa
entran,1,spa
ven,1,spa
quien,1,spa
ha,1,spa
comido,1,spa
los,1,spa
dos,1,spa
ayuda,2,spa
escapar,1,spa
del,4,spa
estómago,3,spa
poco,1,spa
ellos,1,spa
escapan,1,spa
trae,1,spa
también,1,spa
tomaron,1,spa
unas,1,spa
piedras,1,spa
poner,1,spa
estaba,1,spa
caminando,1,spa
grande,1,spa
despedía,1,spa
