word,frequency,language
saque,2,spa
notó,1,spa
abuela,15,spa
hizo,1,spa
pastel,1,spa
y,17,spa
ahora,1,spa
niña,15,spa
está,1,spa
feliz,1,spa
mamá,2,spa
vinio,1,spa
a,19,spa
casa,7,spa
le,7,spa
dijo,2,spa
que,22,spa
traiga,2,spa
hay,1,spa
o,1,spa
fue,6,spa
su,1,spa
luego,11,spa
si,3,spa
comida,4,spa
cuando,3,spa
estaba,5,spa
caminando,1,spa
había,2,spa
un,3,spa
hombre,7,spa
atrás,1,spa
de,7,spa
lo,4,spa
quería,3,spa
matar,5,spa
para,10,spa
no,3,spa
lastima,1,spa
adelante,1,spa
ella,4,spa
llego,1,spa
en,5,spa
mente,1,spa
tenia,1,spa
plan,1,spa
comer,2,spa
entro,3,spa
sabía,1,spa
ver,1,spa
visto,1,spa
como,1,spa
también,1,spa
coma,1,spa
dejo,2,spa
mesa,1,spa
vio,4,spa
pero,1,spa
algo,3,spa
sospechoso,1,spa
saltó,1,spa
tenía,1,spa
ganas,1,spa
comerla,1,spa
corriendo,2,spa
afuera,4,spa
llamo,1,spa
al,2,spa
dormido,1,spa
cama,1,spa
tomo,1,spa
esa,1,spa
oportunidad,1,spa
traer,1,spa
mató,1,spa
agarro,1,spa
las,1,spa
tijeras,1,spa
abrió,1,spa
panza,5,spa
sacó,1,spa
notiste,1,spa
hombro,1,spa
garro,1,spa
rocas,1,spa
viera,1,spa
todiava,1,spa
sentía,1,spa
pesada,1,spa
agarrar,1,spa
saca,1,spa
todo,1,spa
grande,2,spa
adentro,1,spa
del,1,spa
hoyo,1,spa
metió,1,spa
porque,1,spa
tan,1,spa
tiró,1,spa
llevo,1,spa
wolf,2,eng
so,1,eng
