word,frequency,language
la,11,spa
caperucita,7,spa
roja,7,spa
estaba,4,spa
jugando,1,spa
con,3,spa
abuela,7,spa
llevaba,1,spa
una,3,spa
cesta,2,spa
y,19,spa
entonces,9,spa
le,7,spa
dijo,1,spa
adiós,2,spa
a,6,spa
su,4,spa
madre,1,spa
tenía,1,spa
comida,2,spa
luego,7,spa
un,3,spa
lobo,7,spa
se,6,spa
quería,1,spa
comer,1,spa
cazador,4,spa
por,1,spa
de,4,spa
atrás,1,spa
recogió,1,spa
unas,2,spa
flores,2,spa
el,9,spa
fue,4,spa
casa,2,spa
pensó,1,spa
algo,1,spa
comía,1,spa
dejo,2,spa
las,1,spa
cuando,2,spa
ya,1,spa
había,1,spa
llegado,1,spa
también,2,spa
ahí,2,spa
acostado,1,spa
dio,1,spa
cuenta,1,spa
que,2,spa
esa,1,spa
no,1,spa
era,1,spa
empeza,1,spa
correr,1,spa
iba,2,spa
escucho,1,spa
los,1,spa
ruidos,1,spa
ver,1,spa
pasaba,1,spa
durmiendo,1,spa
tijera,1,spa
abrió,1,spa
estómago,2,spa
al,2,spa
salieron,1,spa
trajeron,1,spa
rocas,1,spa
costurar,1,spa
terminaran,1,spa
ponérselas,1,spa
beber,1,spa
agua,2,spa
cayó,1,spa
dentro,1,spa
ese,1,spa
lugar,1,spa
donde,1,spa
hay,1,spa
dijeron,1,spa
