word,frequency,language
vio,1,spa
un,6,spa
día,1,spa
fue,8,spa
el,20,spa
cumpleaños,1,spa
de,9,spa
una,5,spa
niña,10,spa
y,28,spa
tenía,3,spa
abuelita,2,spa
que,5,spa
estaba,7,spa
bailando,1,spa
ella,2,spa
se,10,spa
su,2,spa
casa,5,spa
diciendo,1,spa
adiós,1,spa
a,12,spa
mamá,1,spa
había,3,spa
pajarito,1,spa
rosado,1,spa
en,7,spa
bosque,1,spa
animal,2,spa
cazador,3,spa
tratando,1,spa
comer,2,spa
la,19,spa
recogiendo,1,spa
recogió,1,spa
flores,2,spa
lobo,13,spa
lo,2,spa
comió,1,spa
luego,9,spa
cuando,4,spa
pretendiendo,1,spa
como,1,spa
si,1,spa
era,1,spa
abuela,2,spa
ponió,1,spa
las,3,spa
dos,1,spa
ratones,1,spa
debajo,1,spa
cama,3,spa
muy,3,spa
sorprendido,1,spa
vi,1,spa
saltó,1,spa
atacó,1,spa
trataba,1,spa
entró,1,spa
con,1,spa
perro,1,spa
estómago,4,spa
grande,1,spa
tijeras,1,spa
rompió,1,spa
estomago,1,spa
no,2,spa
estaban,3,spa
del,2,spa
iban,2,spa
poner,1,spa
rocas,3,spa
cortar,1,spa
para,1,spa
él,1,spa
creía,1,spa
todavía,1,spa
adentro,2,spa
pero,2,spa
verdad,1,spa
solo,1,spa
son,1,spa
quería,1,spa
ir,1,spa
tomar,2,spa
agua,2,spa
despertió,1,spa
pesadas,1,spa
cayó,1,spa
todos,1,spa
celebraron,1,spa
despidió,1,spa
