word,frequency,language
niña,9,spa
es,3,spa
felíz,1,spa
porque,1,spa
recibió,1,spa
un,4,spa
chaqueta,1,spa
roja,1,spa
saludan,1,spa
a,7,spa
su,1,spa
mamá,1,spa
continua,1,spa
caminar,1,spa
el,7,spa
lobo,7,spa
entrada,1,spa
casa,2,spa
come,1,spa
abuela,1,spa
pone,1,spa
flores,1,spa
ensima,1,spa
de,1,spa
mesa,1,spa
realiza,1,spa
cosas,1,spa
que,1,spa
no,1,spa
nurmal,1,spa
para,2,spa
humanos,1,spa
surpresa,1,spa
ver,1,spa
perro,1,spa
y,3,spa
humano,1,spa
caminando,1,spa
entra,2,spa
señor,3,spa
lo,1,spa
mudo,1,spa
rescua,1,spa
los,1,spa
niños,1,spa
ayudan,2,spa
con,3,spa
las,1,spa
rocas,2,spa
se,1,spa
despierta,1,spa
estómigo,1,spa
muchos,1,spa
va,1,spa
bosque,1,spa
is,1,eng
blind,1,eng
