word,frequency,language
va,3,spa
un,3,spa
niña,13,spa
a,6,spa
su,6,spa
casa,3,spa
y,17,spa
el,26,spa
abuela,6,spa
luego,6,spa
se,3,spa
de,1,spa
en,3,spa
con,2,spa
comida,1,spa
hay,1,spa
lobo,13,spa
que,4,spa
ve,3,spa
quiere,2,spa
comer,1,spa
pero,1,spa
no,3,spa
sus,1,spa
ir,1,spa
come,2,spa
cuando,4,spa
es,1,spa
to,1,spa
dice,1,spa
tiene,1,spa
esta,2,spa
cama,2,spa
perro,2,spa
sleeping,1,spa
fue,1,spa
dicen,1,spa
adios,1,spa
showed,1,eng
her,1,eng
robe,1,eng
into,2,eng
forest,1,eng
goes,1,eng
ahead,1,eng
of,3,eng
inside,1,eng
arrives,1,eng
comes,3,eng
up,1,eng
hunter,5,eng
in,1,eng
frees,1,eng
feeds,1,eng
rocks,1,eng
out,2,eng
the,3,eng
house,2,eng
back,1,eng
forrest,1,eng
