word,frequency,language
niña,11,spa
yo,2,spa
creo,2,spa
que,4,spa
se,5,spa
ve,3,spa
está,3,spa
hablando,1,spa
con,6,spa
su,8,spa
abuela,4,spa
o,1,spa
bailando,1,spa
y,22,spa
la,15,spa
va,9,spa
de,4,spa
casa,2,spa
en,2,spa
el,15,spa
camino,1,spa
comida,1,spa
ahí,2,spa
un,2,spa
lobo,12,spa
no,3,spa
lo,3,spa
al,2,spa
pero,4,spa
quiere,1,spa
comer,1,spa
a,10,spa
ataca,1,spa
abuelita,4,spa
ya,2,spa
llega,1,spa
las,1,spa
flores,1,spa
sabe,1,spa
comió,2,spa
ver,1,spa
ella,1,spa
sé,1,spa
es,1,spa
entonces,2,spa
brinca,1,spa
cama,1,spa
atacar,1,spa
los,2,spa
hombres,1,spa
vienen,1,spa
una,1,spa
pistola,1,spa
perro,3,spa
hombre,3,spa
tiene,1,spa
corta,1,spa
estómago,1,spa
sale,1,spa
aquí,1,spa
viene,1,spa
rocas,2,spa
también,1,spa
poner,1,spa
corriendo,1,spa
cae,1,spa
todos,1,spa
están,1,spa
riendo,1,spa
del,1,spa
dicen,1,spa
adiós,1,spa
okay,1,eng
I,1,eng
know,1,eng
what,1,eng
that,1,eng
is,1,eng
scissors,2,eng
say,1,eng
