word,frequency,language
chica,6,spa
una,1,spa
que,8,spa
tenía,3,spa
pelo,2,spa
rubio,2,spa
y,15,spa
un,8,spa
abuela,5,spa
buena,1,spa
tengo,3,spa
suéter,4,spa
rojo,4,spa
ella,8,spa
sale,1,spa
de,9,spa
la,11,spa
casa,6,spa
su,2,spa
dar,1,spa
comida,1,spa
cuando,10,spa
caminar,4,spa
going,1,spa
perro,9,spa
colectar,1,spa
las,1,spa
flores,2,spa
el,24,spa
entra,2,spa
miraba,4,spa
matar,2,spa
dice,1,spa
no,1,spa
quieres,1,spa
más,1,spa
poner,2,spa
en,5,spa
vaso,1,spa
abrir,3,spa
cama,2,spa
piel,1,spa
negro,1,spa
malo,2,spa
comer,1,spa
con,5,spa
persona,3,spa
todo,2,spa
es,2,spa
puerta,1,spa
final,2,spa
estómago,2,spa
del,1,spa
lobo,1,spa
salir,2,spa
ello,1,spa
difícil,1,spa
para,1,spa
decir,1,spa
adiós,1,spa
mata,1,spa
a,1,spa
los,1,spa
animales,1,spa
okay,3,eng
yeah,1,eng
forest,2,eng
just,1,eng
gonna,1,eng
say,1,eng
put,1,eng
rocks,2,eng
