word,frequency,language
the,33,eng
little,11,eng
girl,12,eng
went,4,eng
to,9,eng
go,2,eng
visit,2,eng
her,13,eng
grandma,9,eng
and,13,eng
she,8,eng
was,10,eng
dancing,1,eng
for,2,eng
ready,1,eng
said,2,eng
goodbye,2,eng
mother,1,eng
off,3,eng
when,5,eng
walking,2,eng
found,3,eng
herself,1,eng
a,5,eng
big,4,eng
bad,4,eng
wolf,9,eng
trying,2,eng
eat,1,eng
while,2,eng
in,3,eng
red,1,eng
cap,1,eng
picked,1,eng
up,1,eng
some,2,eng
flowers,1,eng
give,1,eng
grandmother,2,eng
meanwhile,2,eng
going,2,eng
alone,1,eng
he,4,eng
himself,1,eng
house,2,eng
of,2,eng
inside,3,eng
something,1,eng
horrible,1,eng
had,2,eng
ate,2,eng
came,3,eng
back,2,eng
into,1,eng
put,2,eng
cookies,1,eng
plate,1,eng
roses,1,eng
vase,1,eng
noticed,1,eng
bit,1,eng
but,1,eng
understand,1,eng
what,1,eng
happen,1,eng
hide,1,eng
out,3,eng
surprised,1,eng
running,1,eng
life,1,eng
man,4,eng
heard,1,eng
screaming,1,eng
who,1,eng
helped,2,eng
stomach,1,eng
still,1,eng
sleeping,1,eng
get,1,eng
rocks,1,eng
belly,1,eng
felt,1,eng
so,1,eng
weird,1,eng
near,1,eng
well,1,eng
fell,1,eng
were,2,eng
laughing,1,eng
because,1,eng
they,1,eng
home,1,eng
