word,frequency,language
puso,1,spa
ríen,1,spa
dijeron,1,spa
el,21,spa
abuela,7,spa
hice,1,spa
un,4,spa
pastele,1,spa
niña,4,spa
va,2,spa
a,8,spa
llevar,1,spa
su,4,spa
mamá,2,spa
estaba,6,spa
llevando,1,spa
y,13,spa
luego,9,spa
lobo,10,spa
que,1,spa
huelió,1,spa
quería,1,spa
comer,1,spa
picando,1,spa
flores,2,spa
entrar,1,spa
al,3,spa
casa,1,spa
asustó,2,spa
fue,1,spa
no,3,spa
hacer,1,spa
ponió,1,spa
las,1,spa
en,3,spa
dijo,1,spa
tú,1,spa
eres,1,spa
mi,1,spa
enojado,1,spa
hombre,1,spa
con,1,spa
perro,1,spa
llegó,1,spa
bien,1,spa
porque,2,spa
estomago,1,spa
poniendo,1,spa
rocas,2,spa
cogiendo,1,spa
rieron,1,spa
se,1,spa
vio,1,spa
dijieron,1,spa
adiós,1,spa
pretend,1,eng
vase,1,eng
gun,1,eng
gonna,1,eng
shoot,1,eng
and,1,eng
fat,1,eng
