word,frequency,language
Caperucita,9,spa
Roja,6,spa
está,3,spa
en,3,spa
su,6,spa
casa,4,spa
y,15,spa
se,14,spa
ve,3,spa
que,8,spa
lista,1,spa
para,4,spa
irse,1,spa
a,12,spa
algún,1,spa
sitio,1,spa
fue,2,spa
darle,1,spa
pastel,1,spa
abuela,9,spa
yendo,1,spa
de,4,spa
darse,1,spa
la,13,spa
comida,3,spa
un,2,spa
lobo,10,spa
quiere,1,spa
pero,2,spa
otro,1,spa
hombre,3,spa
le,4,spa
intenta,1,spa
pagar,1,spa
cuando,3,spa
paró,1,spa
coger,1,spa
flores,2,spa
el,5,spa
comió,1,spa
gracias,1,spa
no,2,spa
dio,1,spa
cuenta,1,spa
así,2,spa
ha,2,spa
dejado,1,spa
una,2,spa
mesa,1,spa
mientras,2,spa
estaba,3,spa
como,1,spa
vio,1,spa
al,3,spa
más,1,spa
cerca,1,spa
ella,1,spa
sospechó,1,spa
algo,1,spa
mal,1,spa
acercó,1,spa
sentó,1,spa
cama,1,spa
intentó,1,spa
comerse,1,spa
luego,6,spa
entró,1,spa
con,1,spa
arma,1,spa
durmiendo,1,spa
cortó,1,spa
barriga,2,spa
del,3,spa
sacó,1,spa
han,2,spa
traído,1,spa
rocas,2,spa
afuera,1,spa
las,2,spa
puesto,1,spa
adentro,1,spa
estómago,1,spa
iba,1,spa
coserlo,1,spa
estaban,1,spa
calientes,1,spa
hacen,1,spa
daño,1,spa
echa,1,spa
agua,1,spa
podía,1,spa
salir,1,spa
queda,1,spa
dicho,1,spa
adiós,1,spa
