word,frequency,language
Caperucita,18,spa
Roja,18,spa
de,24,spa
Charles,1,spa
Perrault,1,spa
una,6,spa
niña,1,spa
estaba,12,spa
muy,3,spa
contenta,2,spa
bailando,1,spa
en,14,spa
su,14,spa
casa,8,spa
porque,4,spa
tenía,2,spa
capa,1,spa
nueva,1,spa
color,1,spa
roja,1,spa
y,43,spa
la,40,spa
abuelita,20,spa
mirando,1,spa
también,2,spa
aplaudiendo,1,spa
mientras,4,spa
bailaba,1,spa
los,1,spa
pajaritos,1,spa
cantaban,1,spa
se,24,spa
fue,4,spa
le,9,spa
dijo,2,spa
adiós,2,spa
a,21,spa
mamá,1,spa
brazo,1,spa
llevaba,1,spa
canasta,1,spa
con,6,spa
bebidas,1,spa
comida,1,spa
repente,4,spa
del,6,spa
bosque,4,spa
salió,3,spa
un,4,spa
lobo,24,spa
que,23,spa
iba,1,spa
atacar,3,spa
detrás,1,spa
venía,1,spa
cazador,8,spa
hacha,1,spa
parecía,1,spa
molesto,1,spa
el,23,spa
decidió,4,spa
entrar,2,spa
recogiendo,1,spa
flores,2,spa
sin,2,spa
ella,4,spa
darse,1,spa
cuenta,4,spa
entrando,1,spa
pensó,1,spa
ocurrió,1,spa
plan,1,spa
al,7,spa
lo,5,spa
hizo,2,spa
después,1,spa
no,7,spa
sabemos,1,spa
si,1,spa
comió,2,spa
vestirse,1,spa
hacerse,1,spa
pasar,1,spa
por,2,spa
para,4,spa
cuando,2,spa
llegara,1,spa
creyera,1,spa
era,4,spa
entró,2,spa
dio,4,spa
persona,2,spa
cama,5,spa
sino,1,spa
puso,2,spa
unas,3,spa
florecitas,1,spa
mesa,3,spa
galletas,1,spa
había,2,spa
traído,1,spa
verificar,1,spa
cómo,2,spa
sentía,2,spa
o,2,spa
creía,2,spa
sorprendió,1,spa
vio,1,spa
unos,1,spa
orejas,2,spa
grandes,3,spa
más,2,spa
acordaba,1,spa
qué,2,spa
tienes,1,spa
esas,1,spa
tan,3,spa
corriendo,2,spa
vestido,1,spa
asustó,1,spa
comiera,1,spa
todo,4,spa
esto,5,spa
tropezó,1,spa
noche,2,spa
tumbó,1,spa
las,4,spa
vela,1,spa
habían,2,spa
encima,1,spa
parecer,1,spa
además,1,spa
parece,2,spa
lleno,2,spa
cansó,1,spa
pudo,1,spa
caminar,2,spa
descansar,1,spa
escuchó,1,spa
pasando,2,spa
ver,1,spa
es,1,spa
sigilosamente,1,spa
hacerle,1,spa
algo,1,spa
oh,1,spa
dormía,1,spa
cortó,1,spa
abrió,1,spa
barriga,4,spa
salieron,1,spa
intactas,1,spa
haberles,1,spa
pasado,1,spa
nada,2,spa
todos,2,spa
celebraron,1,spa
juntos,1,spa
entonces,2,spa
seguía,1,spa
durmiendo,1,spa
daba,1,spa
pusieron,1,spa
piedras,4,spa
adentro,2,spa
perro,2,spa
trajeron,1,spa
ayudaron,1,spa
hacer,1,spa
cosió,1,spa
despertó,2,spa
todavía,1,spa
toda,1,spa
esa,1,spa
llenura,1,spa
comido,1,spa
pero,1,spa
realidad,1,spa
eran,1,spa
puesto,1,spa
dentro,1,spa
veían,1,spa
caminaba,1,spa
lentamente,1,spa
reían,1,spa
él,1,spa
como,1,spa
podía,1,spa
casi,1,spa
sed,1,spa
trató,1,spa
tomar,1,spa
agua,1,spa
cayó,1,spa
pozo,1,spa
pues,2,spa
gracias,1,spa
nieta,1,spa
acompañó,1,spa
vuelta,1,spa
dijeron,1,spa
vivieron,1,spa
felices,1,spa
colorín,1,spa
colorado,1,spa
este,1,spa
cuento,1,spa
ha,1,spa
acabado,1,spa
