word,frequency,language
la,20,spa
Caperucita,13,spa
Roja,1,spa
fue,4,spa
a,13,spa
ver,1,spa
su,6,spa
abuelita,11,spa
y,18,spa
le,4,spa
enseñó,1,spa
capa,1,spa
de,7,spa
color,1,spa
rojo,1,spa
recoger,1,spa
comida,3,spa
para,4,spa
llevarle,1,spa
se,9,spa
está,2,spa
despidiendo,1,spa
las,1,spa
personas,1,spa
estaba,5,spa
caminando,1,spa
por,1,spa
el,14,spa
bosque,1,spa
lobo,11,spa
que,3,spa
perseguía,1,spa
porque,1,spa
miró,2,spa
seguir,1,spa
dónde,1,spa
entró,1,spa
casa,1,spa
él,1,spa
iba,1,spa
entrar,1,spa
intentó,1,spa
comerse,2,spa
o,1,spa
intentando,1,spa
asustó,1,spa
disfrazó,2,spa
como,1,spa
preparando,1,spa
tapando,1,spa
cara,1,spa
no,1,spa
lo,1,spa
reconociera,1,spa
comenzó,2,spa
hablar,1,spa
con,3,spa
correr,1,spa
cuando,1,spa
saltó,1,spa
cama,2,spa
quería,1,spa
comer,1,spa
comió,1,spa
bien,2,spa
panzón,1,spa
echado,1,spa
en,1,spa
vino,1,spa
cazador,5,spa
perro,1,spa
cortó,1,spa
barriga,4,spa
al,2,spa
salieron,1,spa
ayudó,2,spa
poner,1,spa
piedras,2,spa
adentro,1,spa
del,1,spa
coser,1,spa
lleno,1,spa
pesaba,1,spa
mucho,1,spa
llena,1,spa
estaban,1,spa
espiando,1,spa
riéndose,1,spa
desde,1,spa
una,1,spa
esquina,1,spa
iban,1,spa
les,1,spa
dijo,1,spa
adiós,1,spa
okay,3,eng
