word,frequency,language
Little,7,eng
Red,7,eng
Riding,7,eng
Hood,7,eng
lived,1,eng
in,5,eng
the,27,eng
forest,1,eng
with,4,eng
her,12,eng
mom,2,eng
she,7,eng
also,1,eng
liked,1,eng
to,12,eng
visit,2,eng
grandmother,9,eng
who,4,eng
gave,1,eng
a,5,eng
little,1,eng
red,1,eng
hood,1,eng
and,14,eng
how,1,eng
got,2,eng
name,1,eng
one,1,eng
day,1,eng
decided,2,eng
go,1,eng
was,4,eng
sick,1,eng
waved,1,eng
goodbye,2,eng
took,1,eng
basket,1,eng
some,1,eng
food,2,eng
drink,1,eng
along,1,eng
way,1,eng
passed,2,eng
mean,1,eng
wolf,6,eng
being,1,eng
chased,1,eng
by,1,eng
very,2,eng
angry,1,eng
woodsman,3,eng
he,8,eng
would,2,eng
like,1,eng
eat,2,eng
so,2,eng
while,2,eng
busy,1,eng
picking,1,eng
flowers,2,eng
went,2,eng
house,2,eng
there,1,eng
ate,1,eng
had,1,eng
dressed,2,eng
clothes,1,eng
hidded,1,eng
bed,2,eng
arrived,1,eng
put,1,eng
out,5,eng
for,1,eng
started,2,eng
notice,1,eng
that,1,eng
something,1,eng
different,1,eng
about,1,eng
closer,1,eng
pointing,1,eng
these,1,eng
differences,1,eng
jumped,2,eng
of,2,eng
pyjamas,1,eng
tried,1,eng
hearing,1,eng
screams,1,eng
appeared,1,eng
where,2,eng
found,1,eng
big,1,eng
belly,2,eng
used,1,eng
scissors,1,eng
cut,1,eng
open,1,eng
rescue,1,eng
grandma,1,eng
then,2,eng
filled,1,eng
stomache,2,eng
rocks,2,eng
which,1,eng
helped,1,eng
sew,1,eng
woke,1,eng
up,1,eng
felt,1,eng
thirsty,1,eng
ran,1,eng
towards,1,eng
well,2,eng
watched,1,eng
into,1,eng
weight,1,eng
drown,1,eng
him,1,eng
said,1,eng
woods,1,eng
promised,1,eng
never,1,eng
ever,1,eng
talk,1,eng
wolves,1,eng
again,1,eng
end,1,eng
