word,frequency,language
esta,1,spa
es,4,spa
Caperucita,9,spa
Roja,1,spa
que,8,spa
fue,1,spa
a,11,spa
visitar,2,spa
su,5,spa
abuelita,11,spa
se,8,spa
despide,1,spa
de,8,spa
mamá,1,spa
con,4,spa
canasta,1,spa
llena,2,spa
golosinas,1,spa
para,4,spa
en,3,spa
el,9,spa
bosque,1,spa
encuentra,2,spa
lobo,6,spa
pero,6,spa
hay,2,spa
un,1,spa
cazador,2,spa
lo,4,spa
ve,2,spa
llega,1,spa
antes,2,spa
la,16,spa
casa,3,spa
mientras,1,spa
recoge,1,spa
flores,1,spa
entonces,5,spa
y,11,spa
come,1,spa
pueda,1,spa
llegar,1,spa
entra,3,spa
sin,1,spa
saber,1,spa
está,2,spa
cama,1,spa
da,1,spa
cuenta,1,spa
algo,2,spa
extraño,1,spa
qué,3,spa
orejas,1,spa
más,2,spa
grandes,1,spa
tienes,2,spa
sí,1,spa
escucharte,1,spa
mejor,2,spa
boca,1,spa
grande,1,spa
comerte,1,spa
eso,1,spa
tiene,2,spa
panza,1,spa
no,3,spa
sé,1,spa
si,1,spa
mata,3,spa
todavía,1,spa
vamos,1,spa
ver,1,spa
saca,1,spa
guata,3,spa
sigue,1,spa
dormido,1,spa
engañarlo,1,spa
le,2,spa
ponen,1,spa
piedras,1,spa
cierran,1,spa
yo,1,spa
digo,1,spa
estómago,1,spa
sabe,1,spa
ha,1,spa
pasado,1,spa
muy,3,spa
lleno,1,spa
pesado,1,spa
mucha,1,spa
sed,1,spa
va,1,spa
tomar,1,spa
agua,1,spa
cae,1,spa
dentro,1,spa
del,1,spa
pozo,1,spa
quedan,1,spa
contentas,1,spa
hasta,1,spa
próxima,1,spa
vez,1,spa
venga,1,spa
okay,1,eng
