EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	23:59:32	0	0.1000	0.3457815169612461
2	00:10:03	0	0.1000	0.17414020698658872
3	00:20:37	0	0.1000	0.13187254520462144
4	00:31:09	0	0.1000	0.10523692519659146
5	00:41:45	0	0.1000	0.08808449919974207
6	00:52:16	0	0.1000	0.07514141442490017
7	01:02:49	0	0.1000	0.06506818672309779
8	01:13:22	0	0.1000	0.057639782159703105
9	01:23:53	0	0.1000	0.05124145198111792
10	01:34:26	0	0.1000	0.04620271893637126
