EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS
1	23:38:34	0	0.1000	0.351058045305444
2	23:49:05	0	0.1000	0.18089182490138947
3	23:59:34	0	0.1000	0.13623463131198324
4	00:10:04	0	0.1000	0.10766510993475886
5	00:20:35	0	0.1000	0.08911435818055673
6	00:31:06	0	0.1000	0.07556612733400699
7	00:41:37	0	0.1000	0.06610004163875634
8	00:52:08	0	0.1000	0.05789363608928917
9	01:02:39	0	0.1000	0.05076832187546427
10	01:13:12	0	0.1000	0.04552707362139371
